emotion	explanation	target_group	term	AffectCategory	AssociationFlag
disgust	The strong and unpleasant smell of the passenger in the tram would make me feel disgusted and uncomfortable.	female	disgust	anger	1.0
disgust	The strong and unpleasant smell of the passenger in the tram would make me feel disgusted and uncomfortable.	female	disgust	disgust	1.0
disgust	The strong and unpleasant smell of the passenger in the tram would make me feel disgusted and uncomfortable.	female	disgust	fear	1.0
disgust	The strong and unpleasant smell of the passenger in the tram would make me feel disgusted and uncomfortable.	female	disgust	negative	1.0
disgust	The strong and unpleasant smell of the passenger in the tram would make me feel disgusted and uncomfortable.	female	disgust	sadness	1.0
disgust	I would feel disgust when I saw the election results of the AFD, as their ideology and policies are discriminatory and harmful to many individuals and groups, and it's disturbing to see such a party gaining power.	female	disgust	anger	1.0
disgust	I would feel disgust when I saw the election results of the AFD, as their ideology and policies are discriminatory and harmful to many individuals and groups, and it's disturbing to see such a party gaining power.	female	disgust	disgust	1.0
disgust	I would feel disgust when I saw the election results of the AFD, as their ideology and policies are discriminatory and harmful to many individuals and groups, and it's disturbing to see such a party gaining power.	female	disgust	fear	1.0
disgust	I would feel disgust when I saw the election results of the AFD, as their ideology and policies are discriminatory and harmful to many individuals and groups, and it's disturbing to see such a party gaining power.	female	disgust	negative	1.0
disgust	I would feel disgust when I saw the election results of the AFD, as their ideology and policies are discriminatory and harmful to many individuals and groups, and it's disturbing to see such a party gaining power.	female	disgust	sadness	1.0
frustration	I would feel frustration when our installation company pushed new demands because it would be a sudden and unwelcome change that would disrupt my plans and cause me to feel helpless and trapped.	female	frustration	anger	1.0
frustration	I would feel frustration when our installation company pushed new demands because it would be a sudden and unwelcome change that would disrupt my plans and cause me to feel helpless and trapped.	female	frustration	negative	1.0
concern	I would feel concern about the well-being of my fellow citizens and the potential social and economic consequences of increasing poverty in Germany.	female			
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that would change my life forever.	female	shock	anger	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that would change my life forever.	female	shock	fear	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that would change my life forever.	female	shock	negative	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that would change my life forever.	female	shock	surprise	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours, as I would be worried about its safety and well-being.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours, as I would be worried about its safety and well-being.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours, as I would be worried about its safety and well-being.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours, as I would be worried about its safety and well-being.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours, as I would be worried about its safety and well-being.	female	anxiety	sadness	1.0
grief	I would feel grief when my cousin died after surgery because it's a sudden and unexpected loss, and I'm still trying to process the reality of it.	female	grief	negative	1.0
grief	I would feel grief when my cousin died after surgery because it's a sudden and unexpected loss, and I'm still trying to process the reality of it.	female	grief	sadness	1.0
frustration	I would feel frustration when a colleague broke off my roll without being asked, as it shows a lack of respect for my work and time, and it disrupts my workflow.	female	frustration	anger	1.0
frustration	I would feel frustration when a colleague broke off my roll without being asked, as it shows a lack of respect for my work and time, and it disrupts my workflow.	female	frustration	negative	1.0
grief	I would feel grief because the news of my mother's terminal illness is a devastating loss, and it's hard to accept the reality of her impending departure from my life.	female	grief	negative	1.0
grief	I would feel grief because the news of my mother's terminal illness is a devastating loss, and it's hard to accept the reality of her impending departure from my life.	female	grief	sadness	1.0
frustration	I would feel frustration when my club got the compensation late yesterday because it was unexpected and caused inconvenience.	female	frustration	anger	1.0
frustration	I would feel frustration when my club got the compensation late yesterday because it was unexpected and caused inconvenience.	female	frustration	negative	1.0
fear	I would feel fear as I was in a vulnerable situation and the men's suggestive movements and remarks made me feel threatened and anxious for my safety.	female	fear	anger	1.0
fear	I would feel fear as I was in a vulnerable situation and the men's suggestive movements and remarks made me feel threatened and anxious for my safety.	female	fear	fear	1.0
fear	I would feel fear as I was in a vulnerable situation and the men's suggestive movements and remarks made me feel threatened and anxious for my safety.	female	fear	negative	1.0
frustration	I would feel frustration when the installation failed repeatedly because it's a waste of my time and effort, and I'm not able to achieve my goal.	female	frustration	anger	1.0
frustration	I would feel frustration when the installation failed repeatedly because it's a waste of my time and effort, and I'm not able to achieve my goal.	female	frustration	negative	1.0
relief	I would feel relief when I almost flew through the exam because I was worried about not passing and the feeling of accomplishment and freedom from that worry is overwhelming.	female	relief	positive	1.0
relief	I would feel relief when I finally got rid of the mice and took care of the problem, feeling a sense of accomplishment and a weight lifted off my shoulders.	female	relief	positive	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that evokes a strong sense of injustice and moral indignation in me.	female	outrage	anger	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that evokes a strong sense of injustice and moral indignation in me.	female	outrage	disgust	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that evokes a strong sense of injustice and moral indignation in me.	female	outrage	negative	1.0
guilt	I would feel guilty for not being able to spend enough time with my children and not being the mother I want to be.	female	guilt	disgust	1.0
guilt	I would feel guilty for not being able to spend enough time with my children and not being the mother I want to be.	female	guilt	negative	1.0
guilt	I would feel guilty for not being able to spend enough time with my children and not being the mother I want to be.	female	guilt	sadness	1.0
guilt	I would feel guilt because I knew my father's condition was a result of his age and I couldn't help but think about the responsibilities that came with being his caregiver, feeling overwhelmed and unsure if I was doing enough for him.	female	guilt	disgust	1.0
guilt	I would feel guilt because I knew my father's condition was a result of his age and I couldn't help but think about the responsibilities that came with being his caregiver, feeling overwhelmed and unsure if I was doing enough for him.	female	guilt	negative	1.0
guilt	I would feel guilt because I knew my father's condition was a result of his age and I couldn't help but think about the responsibilities that came with being his caregiver, feeling overwhelmed and unsure if I was doing enough for him.	female	guilt	sadness	1.0
concern	I would feel concern as I thought about the future of the country because I would worry about the well-being and stability of the people and the nation as a whole.	female			
sadness	I would feel sadness when my best friend got married because it marks the end of an era and a significant change in our relationship, making me nostalgic for the good old times we shared.	female	sadness	negative	1.0
sadness	I would feel sadness when my best friend got married because it marks the end of an era and a significant change in our relationship, making me nostalgic for the good old times we shared.	female	sadness	sadness	1.0
sadness	I would feel sadness when my best friend got married because it marks the end of an era and a significant change in our relationship, making me nostalgic for the good old times we shared.	female	sadness	trust	1.0
frustration	I would feel frustration when I did not get the tablet installed because I was looking forward to using it and it was a waste of my time and effort.	female	frustration	anger	1.0
frustration	I would feel frustration when I did not get the tablet installed because I was looking forward to using it and it was a waste of my time and effort.	female	frustration	negative	1.0
frustration	I would feel frustration when I had lost the weekend again because it feels like I'm constantly struggling to manage my time and prioritize my tasks, and it's a sense of helplessness and disappointment that I'm not able to get things done.	female	frustration	anger	1.0
frustration	I would feel frustration when I had lost the weekend again because it feels like I'm constantly struggling to manage my time and prioritize my tasks, and it's a sense of helplessness and disappointment that I'm not able to get things done.	female	frustration	negative	1.0
disgust	I would feel disgust when I didn't properly separate my garbage, as it's a careless and thoughtless act that can harm the environment and make a mess.	female	disgust	anger	1.0
disgust	I would feel disgust when I didn't properly separate my garbage, as it's a careless and thoughtless act that can harm the environment and make a mess.	female	disgust	disgust	1.0
disgust	I would feel disgust when I didn't properly separate my garbage, as it's a careless and thoughtless act that can harm the environment and make a mess.	female	disgust	fear	1.0
disgust	I would feel disgust when I didn't properly separate my garbage, as it's a careless and thoughtless act that can harm the environment and make a mess.	female	disgust	negative	1.0
disgust	I would feel disgust when I didn't properly separate my garbage, as it's a careless and thoughtless act that can harm the environment and make a mess.	female	disgust	sadness	1.0
guilt	I would feel guilt when I accidentally threw my wife's favorite cup down, as I would be worried about her reaction and the potential damage to our relationship.	female	guilt	disgust	1.0
guilt	I would feel guilt when I accidentally threw my wife's favorite cup down, as I would be worried about her reaction and the potential damage to our relationship.	female	guilt	negative	1.0
guilt	I would feel guilt when I accidentally threw my wife's favorite cup down, as I would be worried about her reaction and the potential damage to our relationship.	female	guilt	sadness	1.0
fear	I would feel fear when I slipped on an ice surface and hit very hard, as it was a sudden and unexpected event that could have resulted in serious injury or even death.	female	fear	anger	1.0
fear	I would feel fear when I slipped on an ice surface and hit very hard, as it was a sudden and unexpected event that could have resulted in serious injury or even death.	female	fear	fear	1.0
fear	I would feel fear when I slipped on an ice surface and hit very hard, as it was a sudden and unexpected event that could have resulted in serious injury or even death.	female	fear	negative	1.0
panic	I would feel panic when it started to burn in the house because it's a life-threatening situation and my initial reaction would be to try to escape and save myself and others from harm.	female	panic	fear	1.0
panic	I would feel panic when it started to burn in the house because it's a life-threatening situation and my initial reaction would be to try to escape and save myself and others from harm.	female	panic	negative	1.0
frustration	I would feel frustration when I forgot to buy diapers despite my wife's reminder, as it would be a careless mistake that could cause inconvenience and stress.	female	frustration	anger	1.0
frustration	I would feel frustration when I forgot to buy diapers despite my wife's reminder, as it would be a careless mistake that could cause inconvenience and stress.	female	frustration	negative	1.0
shock	I would feel shock when I was innocently arrested by the police because it would be a sudden and unexpected event that would leave me feeling stunned and disbelieving.	female	shock	anger	1.0
shock	I would feel shock when I was innocently arrested by the police because it would be a sudden and unexpected event that would leave me feeling stunned and disbelieving.	female	shock	fear	1.0
shock	I would feel shock when I was innocently arrested by the police because it would be a sudden and unexpected event that would leave me feeling stunned and disbelieving.	female	shock	negative	1.0
shock	I would feel shock when I was innocently arrested by the police because it would be a sudden and unexpected event that would leave me feeling stunned and disbelieving.	female	shock	surprise	1.0
frustration	I would feel frustration when my electricity supplier drastically increased prices because it would be a sudden and unexpected change that would disrupt my budget and make it difficult for me to manage my finances.	female	frustration	anger	1.0
frustration	I would feel frustration when my electricity supplier drastically increased prices because it would be a sudden and unexpected change that would disrupt my budget and make it difficult for me to manage my finances.	female	frustration	negative	1.0
hurt	I would feel hurt because my sister's lack of concern and communication about our sick father's well-being has made me feel unimportant and neglected.	female	hurt	anger	1.0
hurt	I would feel hurt because my sister's lack of concern and communication about our sick father's well-being has made me feel unimportant and neglected.	female	hurt	fear	1.0
hurt	I would feel hurt because my sister's lack of concern and communication about our sick father's well-being has made me feel unimportant and neglected.	female	hurt	negative	1.0
hurt	I would feel hurt because my sister's lack of concern and communication about our sick father's well-being has made me feel unimportant and neglected.	female	hurt	sadness	1.0
disgust	I would feel disgust when I learned about the hate of law against foreigners because it goes against my values of equality and respect for all human beings, and it makes me feel sick to my stomach to think that such laws exist and are enforced.	female	disgust	anger	1.0
disgust	I would feel disgust when I learned about the hate of law against foreigners because it goes against my values of equality and respect for all human beings, and it makes me feel sick to my stomach to think that such laws exist and are enforced.	female	disgust	disgust	1.0
disgust	I would feel disgust when I learned about the hate of law against foreigners because it goes against my values of equality and respect for all human beings, and it makes me feel sick to my stomach to think that such laws exist and are enforced.	female	disgust	fear	1.0
disgust	I would feel disgust when I learned about the hate of law against foreigners because it goes against my values of equality and respect for all human beings, and it makes me feel sick to my stomach to think that such laws exist and are enforced.	female	disgust	negative	1.0
disgust	I would feel disgust when I learned about the hate of law against foreigners because it goes against my values of equality and respect for all human beings, and it makes me feel sick to my stomach to think that such laws exist and are enforced.	female	disgust	sadness	1.0
disgust	The strong and unpleasant smell of the bad yogurt would evoke a sense of disgust in me, making me feel revulsion and distaste.	female	disgust	anger	1.0
disgust	The strong and unpleasant smell of the bad yogurt would evoke a sense of disgust in me, making me feel revulsion and distaste.	female	disgust	disgust	1.0
disgust	The strong and unpleasant smell of the bad yogurt would evoke a sense of disgust in me, making me feel revulsion and distaste.	female	disgust	fear	1.0
disgust	The strong and unpleasant smell of the bad yogurt would evoke a sense of disgust in me, making me feel revulsion and distaste.	female	disgust	negative	1.0
disgust	The strong and unpleasant smell of the bad yogurt would evoke a sense of disgust in me, making me feel revulsion and distaste.	female	disgust	sadness	1.0
frustration	I would feel frustration when the users could not access the database server because it was full, as it would cause inconvenience and delay in their work, and I would be responsible for resolving the issue.	female	frustration	anger	1.0
frustration	I would feel frustration when the users could not access the database server because it was full, as it would cause inconvenience and delay in their work, and I would be responsible for resolving the issue.	female	frustration	negative	1.0
annoyance	I would feel annoyance when I laid mouse traps last time because I dislike the idea of harming or killing animals, even if it's for pest control purposes.	female	annoyance	anger	1.0
annoyance	I would feel annoyance when I laid mouse traps last time because I dislike the idea of harming or killing animals, even if it's for pest control purposes.	female	annoyance	disgust	1.0
annoyance	I would feel annoyance when I laid mouse traps last time because I dislike the idea of harming or killing animals, even if it's for pest control purposes.	female	annoyance	negative	1.0
relief	I would feel relief because a raise means financial security and stability, which is a huge weight lifted off my shoulders.	female	relief	positive	1.0
sadness	I would feel sadness because I'm going to miss my best friend and the thought of not being able to share my daily experiences with them is heartbreaking.	female	sadness	negative	1.0
sadness	I would feel sadness because I'm going to miss my best friend and the thought of not being able to share my daily experiences with them is heartbreaking.	female	sadness	sadness	1.0
sadness	I would feel sadness because I'm going to miss my best friend and the thought of not being able to share my daily experiences with them is heartbreaking.	female	sadness	trust	1.0
disgust	I would feel disgust when I learned that the beef I consumed came from a slaughterhouse that was convicted of animal cruelty, as it would make me question the ethics and morality of the food industry and the harm caused to innocent animals.	female	disgust	anger	1.0
disgust	I would feel disgust when I learned that the beef I consumed came from a slaughterhouse that was convicted of animal cruelty, as it would make me question the ethics and morality of the food industry and the harm caused to innocent animals.	female	disgust	disgust	1.0
disgust	I would feel disgust when I learned that the beef I consumed came from a slaughterhouse that was convicted of animal cruelty, as it would make me question the ethics and morality of the food industry and the harm caused to innocent animals.	female	disgust	fear	1.0
disgust	I would feel disgust when I learned that the beef I consumed came from a slaughterhouse that was convicted of animal cruelty, as it would make me question the ethics and morality of the food industry and the harm caused to innocent animals.	female	disgust	negative	1.0
disgust	I would feel disgust when I learned that the beef I consumed came from a slaughterhouse that was convicted of animal cruelty, as it would make me question the ethics and morality of the food industry and the harm caused to innocent animals.	female	disgust	sadness	1.0
frustration	I would feel frustration when I had to deal with the hassle and stress of changing my car, from finding a new one to dealing with paperwork and logistics.	female	frustration	anger	1.0
frustration	I would feel frustration when I had to deal with the hassle and stress of changing my car, from finding a new one to dealing with paperwork and logistics.	female	frustration	negative	1.0
excitement	I would feel excitement when I heard that my company was organizing a Christmas party again for the first time in years because it's a chance to socialize with colleagues and friends, and I love the festive atmosphere and traditions that come with it.	female	excitement	anticipation	1.0
excitement	I would feel excitement when I heard that my company was organizing a Christmas party again for the first time in years because it's a chance to socialize with colleagues and friends, and I love the festive atmosphere and traditions that come with it.	female	excitement	joy	1.0
excitement	I would feel excitement when I heard that my company was organizing a Christmas party again for the first time in years because it's a chance to socialize with colleagues and friends, and I love the festive atmosphere and traditions that come with it.	female	excitement	positive	1.0
excitement	I would feel excitement when I heard that my company was organizing a Christmas party again for the first time in years because it's a chance to socialize with colleagues and friends, and I love the festive atmosphere and traditions that come with it.	female	excitement	surprise	1.0
frustration	I would feel frustration when my son's surgery took longer than planned and we were not informed, as it would be a stressful and unsettling experience, and I would feel helpless and powerless in the situation.	female	frustration	anger	1.0
frustration	I would feel frustration when my son's surgery took longer than planned and we were not informed, as it would be a stressful and unsettling experience, and I would feel helpless and powerless in the situation.	female	frustration	negative	1.0
disgust	I would feel disgust when I found a dead, half-decayed rat in the basement of a house because it's a repulsive and unclean discovery that would make me recoil in distaste.	female	disgust	anger	1.0
disgust	I would feel disgust when I found a dead, half-decayed rat in the basement of a house because it's a repulsive and unclean discovery that would make me recoil in distaste.	female	disgust	disgust	1.0
disgust	I would feel disgust when I found a dead, half-decayed rat in the basement of a house because it's a repulsive and unclean discovery that would make me recoil in distaste.	female	disgust	fear	1.0
disgust	I would feel disgust when I found a dead, half-decayed rat in the basement of a house because it's a repulsive and unclean discovery that would make me recoil in distaste.	female	disgust	negative	1.0
disgust	I would feel disgust when I found a dead, half-decayed rat in the basement of a house because it's a repulsive and unclean discovery that would make me recoil in distaste.	female	disgust	sadness	1.0
disappointment	I would feel disappointment because I had high expectations and worked hard, but my efforts were not recognized with a promotion.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had high expectations and worked hard, but my efforts were not recognized with a promotion.	female	disappointment	negative	1.0
disappointment	I would feel disappointment because I had high expectations and worked hard, but my efforts were not recognized with a promotion.	female	disappointment	sadness	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown.	female	disappointment	sadness	1.0
frustration	I would feel frustration because my son is not following the agreed-upon rule and is making a scene, which is disrupting my routine and causing me stress.	female	frustration	anger	1.0
frustration	I would feel frustration because my son is not following the agreed-upon rule and is making a scene, which is disrupting my routine and causing me stress.	female	frustration	negative	1.0
joy	I would feel joy surrounded by loved ones, creating warm and happy memories together under the Christmas tree.	female	joy	joy	1.0
joy	I would feel joy surrounded by loved ones, creating warm and happy memories together under the Christmas tree.	female	joy	positive	1.0
relief	I would feel relief when I could say goodbye to the holidays because it would mean the end of a stressful and overwhelming period, allowing me to return to a sense of normalcy and routine.	female	relief	positive	1.0
grief	I would feel grief when I learned that one of my best school friends had died because it's a loss of a significant person in my life, and it would be a painful and emotional experience.	female	grief	negative	1.0
grief	I would feel grief when I learned that one of my best school friends had died because it's a loss of a significant person in my life, and it would be a painful and emotional experience.	female	grief	sadness	1.0
disgust	I would feel disgust when I noticed that my deodorant was abating because it's a personal hygiene product and I would be grossed out by the thought of using something that's no longer effective or clean.	female	disgust	anger	1.0
disgust	I would feel disgust when I noticed that my deodorant was abating because it's a personal hygiene product and I would be grossed out by the thought of using something that's no longer effective or clean.	female	disgust	disgust	1.0
disgust	I would feel disgust when I noticed that my deodorant was abating because it's a personal hygiene product and I would be grossed out by the thought of using something that's no longer effective or clean.	female	disgust	fear	1.0
disgust	I would feel disgust when I noticed that my deodorant was abating because it's a personal hygiene product and I would be grossed out by the thought of using something that's no longer effective or clean.	female	disgust	negative	1.0
disgust	I would feel disgust when I noticed that my deodorant was abating because it's a personal hygiene product and I would be grossed out by the thought of using something that's no longer effective or clean.	female	disgust	sadness	1.0
anxiety	I would feel anxiety when I got on the plane because I'm afraid of flying and the thought of being in a confined space at high altitude makes me nervous.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when I got on the plane because I'm afraid of flying and the thought of being in a confined space at high altitude makes me nervous.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I got on the plane because I'm afraid of flying and the thought of being in a confined space at high altitude makes me nervous.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when I got on the plane because I'm afraid of flying and the thought of being in a confined space at high altitude makes me nervous.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when I got on the plane because I'm afraid of flying and the thought of being in a confined space at high altitude makes me nervous.	female	anxiety	sadness	1.0
disappointment	I would feel disappointment when I had to cancel, as it would mean that my plans and expectations were not going to be met, and I would have to adjust to a new reality.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when I had to cancel, as it would mean that my plans and expectations were not going to be met, and I would have to adjust to a new reality.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when I had to cancel, as it would mean that my plans and expectations were not going to be met, and I would have to adjust to a new reality.	female	disappointment	sadness	1.0
disappointment	I would feel disappointment when I had to cancel a private trip to take a professional journey because it would mean sacrificing a much-needed break and time with loved ones for the sake of work, leading to a sense of loss and unfulfilled expectations.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when I had to cancel a private trip to take a professional journey because it would mean sacrificing a much-needed break and time with loved ones for the sake of work, leading to a sense of loss and unfulfilled expectations.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when I had to cancel a private trip to take a professional journey because it would mean sacrificing a much-needed break and time with loved ones for the sake of work, leading to a sense of loss and unfulfilled expectations.	female	disappointment	sadness	1.0
joy	I would feel joy when I was able to embrace my son for the first time and perform so-called bonding with him, as it was a moment of immense happiness and fulfillment as a mother.	female	joy	joy	1.0
joy	I would feel joy when I was able to embrace my son for the first time and perform so-called bonding with him, as it was a moment of immense happiness and fulfillment as a mother.	female	joy	positive	1.0
shame	I would feel shame because I'm too fat, as if my body is a reflection of my self-worth and I'm not good enough.	female	shame	disgust	1.0
shame	I would feel shame because I'm too fat, as if my body is a reflection of my self-worth and I'm not good enough.	female	shame	fear	1.0
shame	I would feel shame because I'm too fat, as if my body is a reflection of my self-worth and I'm not good enough.	female	shame	negative	1.0
shame	I would feel shame because I'm too fat, as if my body is a reflection of my self-worth and I'm not good enough.	female	shame	sadness	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	female	guilt	disgust	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	female	guilt	negative	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	female	guilt	sadness	1.0
fear	I would feel fear as I walked through the graveyard at night, surrounded by darkness and the unknown, with the weight of mortality and the eerie atmosphere of the graveyard, it would be a thrilling yet unsettling experience.	female	fear	anger	1.0
fear	I would feel fear as I walked through the graveyard at night, surrounded by darkness and the unknown, with the weight of mortality and the eerie atmosphere of the graveyard, it would be a thrilling yet unsettling experience.	female	fear	fear	1.0
fear	I would feel fear as I walked through the graveyard at night, surrounded by darkness and the unknown, with the weight of mortality and the eerie atmosphere of the graveyard, it would be a thrilling yet unsettling experience.	female	fear	negative	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversive reaction to something unpleasant and unclean.	female	disgust	anger	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversive reaction to something unpleasant and unclean.	female	disgust	disgust	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversive reaction to something unpleasant and unclean.	female	disgust	fear	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversive reaction to something unpleasant and unclean.	female	disgust	negative	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversive reaction to something unpleasant and unclean.	female	disgust	sadness	1.0
guilt	I would feel guilt when I could not keep my promise as it would mean I failed to uphold my commitment and let someone down, which would weigh heavily on my conscience.	female	guilt	disgust	1.0
guilt	I would feel guilt when I could not keep my promise as it would mean I failed to uphold my commitment and let someone down, which would weigh heavily on my conscience.	female	guilt	negative	1.0
guilt	I would feel guilt when I could not keep my promise as it would mean I failed to uphold my commitment and let someone down, which would weigh heavily on my conscience.	female	guilt	sadness	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate issue and I would be worried about what others might think or see.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate issue and I would be worried about what others might think or see.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate issue and I would be worried about what others might think or see.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate issue and I would be worried about what others might think or see.	female	embarrassment	surprise	1.0
euphoria	I would feel euphoria when my football club won last because it's an incredible feeling to see my team achieve victory and I would be overwhelmed with joy and excitement.	female			
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and anxious for my safety.	female	fear	anger	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and anxious for my safety.	female	fear	fear	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and anxious for my safety.	female	fear	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and vulnerable situation, and I would be worried about what others might think of me.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and vulnerable situation, and I would be worried about what others might think of me.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and vulnerable situation, and I would be worried about what others might think of me.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and vulnerable situation, and I would be worried about what others might think of me.	female	embarrassment	surprise	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	female	guilt	disgust	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	female	guilt	negative	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	female	guilt	sadness	1.0
disgust	I would feel disgust because stepping on a dead rat is a repulsive and unpleasant experience that can evoke a strong sense of revulsion and unease.	female	disgust	anger	1.0
disgust	I would feel disgust because stepping on a dead rat is a repulsive and unpleasant experience that can evoke a strong sense of revulsion and unease.	female	disgust	disgust	1.0
disgust	I would feel disgust because stepping on a dead rat is a repulsive and unpleasant experience that can evoke a strong sense of revulsion and unease.	female	disgust	fear	1.0
disgust	I would feel disgust because stepping on a dead rat is a repulsive and unpleasant experience that can evoke a strong sense of revulsion and unease.	female	disgust	negative	1.0
disgust	I would feel disgust because stepping on a dead rat is a repulsive and unpleasant experience that can evoke a strong sense of revulsion and unease.	female	disgust	sadness	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	female	excitement	anticipation	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	female	excitement	joy	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	female	excitement	positive	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	female	excitement	surprise	1.0
disappointment	I would feel disappointment because my favorite series was canceled, and I was looking forward to its continuation.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment because my favorite series was canceled, and I was looking forward to its continuation.	female	disappointment	negative	1.0
disappointment	I would feel disappointment because my favorite series was canceled, and I was looking forward to its continuation.	female	disappointment	sadness	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the vows I made to her.	female	guilt	disgust	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the vows I made to her.	female	guilt	negative	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the vows I made to her.	female	guilt	sadness	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	female	shame	disgust	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	female	shame	fear	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	female	shame	negative	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	female	shame	sadness	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	female	surprise	fear	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	female	surprise	joy	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	female	surprise	positive	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	female	surprise	surprise	1.0
