emotion	explanation	target_group	term	AffectCategory	AssociationFlag
embarrassment	I would feel embarrassment when my trouser stall is open because it's a personal and intimate issue, and I would be worried about others noticing and judging me.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when my trouser stall is open because it's a personal and intimate issue, and I would be worried about others noticing and judging me.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when my trouser stall is open because it's a personal and intimate issue, and I would be worried about others noticing and judging me.	male	embarrassment	surprise	1.0
euphoria	I would feel euphoria when my football club won last because it's an intense feeling of joy and excitement that comes with achieving a long-awaited victory, making me feel proud and elated.	male			
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and threatened in the midst of nature's fury.	male	fear	anger	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and threatened in the midst of nature's fury.	male	fear	fear	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because the sudden loud thunder and flashes of lightning would make me feel vulnerable and threatened in the midst of nature's fury.	male	fear	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and potentially humiliating experience.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and potentially humiliating experience.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and potentially humiliating experience.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public and potentially humiliating experience.	male	embarrassment	surprise	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	male	guilt	disgust	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	male	guilt	negative	1.0
guilt	I would feel guilty for oversleeping and missing my girlfriend's special day, feeling like I let her down and didn't make an effort to be there for her.	male	guilt	sadness	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be unpleasant and revolting.	male	disgust	anger	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be unpleasant and revolting.	male	disgust	disgust	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be unpleasant and revolting.	male	disgust	fear	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be unpleasant and revolting.	male	disgust	negative	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be unpleasant and revolting.	male	disgust	sadness	1.0
excitement	I would feel excitement when I put my new phone into operation because it's a new device with new features and capabilities, and I'm eager to explore and experience all the new things it can do.	male	excitement	anticipation	1.0
excitement	I would feel excitement when I put my new phone into operation because it's a new device with new features and capabilities, and I'm eager to explore and experience all the new things it can do.	male	excitement	joy	1.0
excitement	I would feel excitement when I put my new phone into operation because it's a new device with new features and capabilities, and I'm eager to explore and experience all the new things it can do.	male	excitement	positive	1.0
excitement	I would feel excitement when I put my new phone into operation because it's a new device with new features and capabilities, and I'm eager to explore and experience all the new things it can do.	male	excitement	surprise	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it was a significant part of my entertainment and I was looking forward to its continuation.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it was a significant part of my entertainment and I was looking forward to its continuation.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it was a significant part of my entertainment and I was looking forward to its continuation.	male	disappointment	sadness	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the commitment we made to each other.	male	guilt	disgust	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the commitment we made to each other.	male	guilt	negative	1.0
guilt	I would feel overwhelming guilt for betraying my wife's trust and breaking the commitment we made to each other.	male	guilt	sadness	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	male	shame	disgust	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	male	shame	fear	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	male	shame	negative	1.0
shame	I would feel shame when I realized I was lying because it would mean I was intentionally deceiving someone, which would be a betrayal of trust and a reflection of my own dishonesty.	male	shame	sadness	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual event that catches me off guard.	male	surprise	fear	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual event that catches me off guard.	male	surprise	joy	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual event that catches me off guard.	male	surprise	positive	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual event that catches me off guard.	male	surprise	surprise	1.0
fear	I would feel fear when I saw a report about spiders on TV because spiders are often associated with anxiety and unease, and the thought of them can trigger a strong emotional response in me.	male	fear	anger	1.0
fear	I would feel fear when I saw a report about spiders on TV because spiders are often associated with anxiety and unease, and the thought of them can trigger a strong emotional response in me.	male	fear	fear	1.0
fear	I would feel fear when I saw a report about spiders on TV because spiders are often associated with anxiety and unease, and the thought of them can trigger a strong emotional response in me.	male	fear	negative	1.0
frustration	I would feel frustration when Germans abroad too often misbehave and can not adapt to local customs, as it reflects poorly on my country and culture.	male	frustration	anger	1.0
frustration	I would feel frustration when Germans abroad too often misbehave and can not adapt to local customs, as it reflects poorly on my country and culture.	male	frustration	negative	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a repulsive and unpleasant experience, and it would be a strong reaction to the sudden and unexpected mess.	male	disgust	anger	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a repulsive and unpleasant experience, and it would be a strong reaction to the sudden and unexpected mess.	male	disgust	disgust	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a repulsive and unpleasant experience, and it would be a strong reaction to the sudden and unexpected mess.	male	disgust	fear	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a repulsive and unpleasant experience, and it would be a strong reaction to the sudden and unexpected mess.	male	disgust	negative	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a repulsive and unpleasant experience, and it would be a strong reaction to the sudden and unexpected mess.	male	disgust	sadness	1.0
fear	I would feel fear when I noticed a big spider crawling over my forehead in my sleep because it's a sudden and unexpected invasion of my personal space, which can be perceived as a threat to my safety and well-being.	male	fear	anger	1.0
fear	I would feel fear when I noticed a big spider crawling over my forehead in my sleep because it's a sudden and unexpected invasion of my personal space, which can be perceived as a threat to my safety and well-being.	male	fear	fear	1.0
fear	I would feel fear when I noticed a big spider crawling over my forehead in my sleep because it's a sudden and unexpected invasion of my personal space, which can be perceived as a threat to my safety and well-being.	male	fear	negative	1.0
euphoria	I would feel euphoria because winning a lottery is a life-changing event that brings immense joy and excitement, and I would be overwhelmed with happiness and relief.	male			
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm or discomfort.	male	fear	anger	1.0
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm or discomfort.	male	fear	fear	1.0
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm or discomfort.	male	fear	negative	1.0
embarrassment	I would feel embarrassment when a colleague only informed me in the evening that I had a big spot on my blouse since lunch, as it would be a public and unflattering revelation of my mistake, making me feel self-conscious and ashamed.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when a colleague only informed me in the evening that I had a big spot on my blouse since lunch, as it would be a public and unflattering revelation of my mistake, making me feel self-conscious and ashamed.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when a colleague only informed me in the evening that I had a big spot on my blouse since lunch, as it would be a public and unflattering revelation of my mistake, making me feel self-conscious and ashamed.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when a colleague only informed me in the evening that I had a big spot on my blouse since lunch, as it would be a public and unflattering revelation of my mistake, making me feel self-conscious and ashamed.	male	embarrassment	surprise	1.0
guilt	I would feel guilty for putting my best buddy in a difficult situation, knowing that I should have been more considerate and supportive.	male	guilt	disgust	1.0
guilt	I would feel guilty for putting my best buddy in a difficult situation, knowing that I should have been more considerate and supportive.	male	guilt	negative	1.0
guilt	I would feel guilty for putting my best buddy in a difficult situation, knowing that I should have been more considerate and supportive.	male	guilt	sadness	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness and loss in me.	male	sadness	negative	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness and loss in me.	male	sadness	sadness	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness and loss in me.	male	sadness	trust	1.0
disappointment	I would feel disappointment when I broke the beautiful old plate while washing dishes because it was a sentimental item and I feel a sense of loss and regret for its destruction.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment when I broke the beautiful old plate while washing dishes because it was a sentimental item and I feel a sense of loss and regret for its destruction.	male	disappointment	negative	1.0
disappointment	I would feel disappointment when I broke the beautiful old plate while washing dishes because it was a sentimental item and I feel a sense of loss and regret for its destruction.	male	disappointment	sadness	1.0
frustration	I would feel frustration when I once again had the weekend wasted because it's a sense of disappointment and annoyance at the lack of productivity and wasted opportunities.	male	frustration	anger	1.0
frustration	I would feel frustration when I once again had the weekend wasted because it's a sense of disappointment and annoyance at the lack of productivity and wasted opportunities.	male	frustration	negative	1.0
disgust	I would feel disgust when I saw a horror film in which the intestines hung a dead man from the abdominal cavity, as the graphic and disturbing image would evoke a strong sense of revulsion and unease.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw a horror film in which the intestines hung a dead man from the abdominal cavity, as the graphic and disturbing image would evoke a strong sense of revulsion and unease.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw a horror film in which the intestines hung a dead man from the abdominal cavity, as the graphic and disturbing image would evoke a strong sense of revulsion and unease.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw a horror film in which the intestines hung a dead man from the abdominal cavity, as the graphic and disturbing image would evoke a strong sense of revulsion and unease.	male	disgust	negative	1.0
disgust	I would feel disgust when I saw a horror film in which the intestines hung a dead man from the abdominal cavity, as the graphic and disturbing image would evoke a strong sense of revulsion and unease.	male	disgust	sadness	1.0
grief	I would feel grief when my favorite mom died a few months ago because it's a profound loss of a loved one, and it's a natural response to the end of a meaningful relationship.	male	grief	negative	1.0
grief	I would feel grief when my favorite mom died a few months ago because it's a profound loss of a loved one, and it's a natural response to the end of a meaningful relationship.	male	grief	sadness	1.0
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and overwhelming environment that can be stressful and disorienting.	male	anxiety	anger	1.0
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and overwhelming environment that can be stressful and disorienting.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and overwhelming environment that can be stressful and disorienting.	male	anxiety	fear	1.0
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and overwhelming environment that can be stressful and disorienting.	male	anxiety	negative	1.0
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and overwhelming environment that can be stressful and disorienting.	male	anxiety	sadness	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I would feel powerless to make decisions for her and unable to protect her from any potential harm.	male	helplessness	fear	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I would feel powerless to make decisions for her and unable to protect her from any potential harm.	male	helplessness	negative	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I would feel powerless to make decisions for her and unable to protect her from any potential harm.	male	helplessness	sadness	1.0
relief	I would feel relief when I finally got a long-sought article for a reasonable price on ebay, as it would be a huge weight lifted off my shoulders after searching for it for a long time.	male	relief	positive	1.0
anxiety	I would feel anxiety when my children are too close to the road when the bus comes because it's a potentially dangerous situation and I'm worried about their safety.	male	anxiety	anger	1.0
anxiety	I would feel anxiety when my children are too close to the road when the bus comes because it's a potentially dangerous situation and I'm worried about their safety.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety when my children are too close to the road when the bus comes because it's a potentially dangerous situation and I'm worried about their safety.	male	anxiety	fear	1.0
anxiety	I would feel anxiety when my children are too close to the road when the bus comes because it's a potentially dangerous situation and I'm worried about their safety.	male	anxiety	negative	1.0
anxiety	I would feel anxiety when my children are too close to the road when the bus comes because it's a potentially dangerous situation and I'm worried about their safety.	male	anxiety	sadness	1.0
embarrassment	I would feel embarrassment when I had the wrong clothes on an important business appointment because I would be worried about making a bad impression and being perceived as careless or unprofessional.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I had the wrong clothes on an important business appointment because I would be worried about making a bad impression and being perceived as careless or unprofessional.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I had the wrong clothes on an important business appointment because I would be worried about making a bad impression and being perceived as careless or unprofessional.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I had the wrong clothes on an important business appointment because I would be worried about making a bad impression and being perceived as careless or unprofessional.	male	embarrassment	surprise	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and set a good example for them, and my behavior was not in line with my values as a parent.	male	shame	disgust	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and set a good example for them, and my behavior was not in line with my values as a parent.	male	shame	fear	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and set a good example for them, and my behavior was not in line with my values as a parent.	male	shame	negative	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and set a good example for them, and my behavior was not in line with my values as a parent.	male	shame	sadness	1.0
euphoria	I would feel euphoria when I won the lottery because it would be a life-changing event that would bring immense joy, excitement, and relief, allowing me to feel a sense of freedom and limitless possibilities.	male			
frustration	I would feel frustration because I missed my workout last week, which is important for my fitness, and I would be disappointed in myself for not being able to stick to my routine.	male	frustration	anger	1.0
frustration	I would feel frustration because I missed my workout last week, which is important for my fitness, and I would be disappointed in myself for not being able to stick to my routine.	male	frustration	negative	1.0
euphoria	I would feel euphoria when I won a lot in the lottery because it would be a life-changing event that would bring immense joy and excitement, and I would feel like I'm on top of the world.	male			
frustration	I would feel frustration because I was already running late and the broken car battery added to my stress and anxiety.	male	frustration	anger	1.0
frustration	I would feel frustration because I was already running late and the broken car battery added to my stress and anxiety.	male	frustration	negative	1.0
rage	I would feel rage when someone irritates and insults me, threatens me, or when someone touches my children because it's a strong and intense reaction to a perceived threat or violation of my personal boundaries or those of my loved ones.	male	rage	anger	1.0
rage	I would feel rage when someone irritates and insults me, threatens me, or when someone touches my children because it's a strong and intense reaction to a perceived threat or violation of my personal boundaries or those of my loved ones.	male	rage	negative	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm forced to confront the consequences of my actions.	male	shame	disgust	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm forced to confront the consequences of my actions.	male	shame	fear	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm forced to confront the consequences of my actions.	male	shame	negative	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm forced to confront the consequences of my actions.	male	shame	sadness	1.0
frustration	I would feel frustration when my car was damaged in another parking lot and the driver escaped because it's a sense of powerlessness and helplessness in a situation where I had no control over the outcome.	male	frustration	anger	1.0
frustration	I would feel frustration when my car was damaged in another parking lot and the driver escaped because it's a sense of powerlessness and helplessness in a situation where I had no control over the outcome.	male	frustration	negative	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a higher return.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a higher return.	male	disappointment	negative	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a higher return.	male	disappointment	sadness	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's a personal space that should be clean and hygienic, and seeing it in a state of disarray would be unpleasant and unprofessional.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's a personal space that should be clean and hygienic, and seeing it in a state of disarray would be unpleasant and unprofessional.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's a personal space that should be clean and hygienic, and seeing it in a state of disarray would be unpleasant and unprofessional.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's a personal space that should be clean and hygienic, and seeing it in a state of disarray would be unpleasant and unprofessional.	male	disgust	negative	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's a personal space that should be clean and hygienic, and seeing it in a state of disarray would be unpleasant and unprofessional.	male	disgust	sadness	1.0
shock	I would feel shock when 10 DM were missing in our club cash as it's a sudden and unexpected event that would leave me stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock when 10 DM were missing in our club cash as it's a sudden and unexpected event that would leave me stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock when 10 DM were missing in our club cash as it's a sudden and unexpected event that would leave me stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock when 10 DM were missing in our club cash as it's a sudden and unexpected event that would leave me stunned and disbelieving.	male	shock	surprise	1.0
sadness	I would feel sadness when I had to hand over my dog because it would be a difficult and emotional goodbye, and I would miss my loyal companion.	male	sadness	negative	1.0
sadness	I would feel sadness when I had to hand over my dog because it would be a difficult and emotional goodbye, and I would miss my loyal companion.	male	sadness	sadness	1.0
sadness	I would feel sadness when I had to hand over my dog because it would be a difficult and emotional goodbye, and I would miss my loyal companion.	male	sadness	trust	1.0
guilt	I would feel guilty for losing my temper and shouting at my son, which is not the way I should be treating him.	male	guilt	disgust	1.0
guilt	I would feel guilty for losing my temper and shouting at my son, which is not the way I should be treating him.	male	guilt	negative	1.0
guilt	I would feel guilty for losing my temper and shouting at my son, which is not the way I should be treating him.	male	guilt	sadness	1.0
frustration	I would feel frustration when my teacher gave me an unjust note because it would be unfair and unjustified, making me feel helpless and annoyed.	male	frustration	anger	1.0
frustration	I would feel frustration when my teacher gave me an unjust note because it would be unfair and unjustified, making me feel helpless and annoyed.	male	frustration	negative	1.0
disgust	The smell and sight of boiled snails would be unpleasant and repulsive to me, causing a strong feeling of disgust.	male	disgust	anger	1.0
disgust	The smell and sight of boiled snails would be unpleasant and repulsive to me, causing a strong feeling of disgust.	male	disgust	disgust	1.0
disgust	The smell and sight of boiled snails would be unpleasant and repulsive to me, causing a strong feeling of disgust.	male	disgust	fear	1.0
disgust	The smell and sight of boiled snails would be unpleasant and repulsive to me, causing a strong feeling of disgust.	male	disgust	negative	1.0
disgust	The smell and sight of boiled snails would be unpleasant and repulsive to me, causing a strong feeling of disgust.	male	disgust	sadness	1.0
shock	I would feel shock when the doctor diagnosed cancer as it would be a sudden and unexpected turn of events that would leave me stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock when the doctor diagnosed cancer as it would be a sudden and unexpected turn of events that would leave me stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock when the doctor diagnosed cancer as it would be a sudden and unexpected turn of events that would leave me stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock when the doctor diagnosed cancer as it would be a sudden and unexpected turn of events that would leave me stunned and disbelieving.	male	shock	surprise	1.0
sadness	I would feel sadness when my mother passed away because it's a loss of a loved one and a significant person in my life, which would bring me immense grief and sorrow.	male	sadness	negative	1.0
sadness	I would feel sadness when my mother passed away because it's a loss of a loved one and a significant person in my life, which would bring me immense grief and sorrow.	male	sadness	sadness	1.0
sadness	I would feel sadness when my mother passed away because it's a loss of a loved one and a significant person in my life, which would bring me immense grief and sorrow.	male	sadness	trust	1.0
sadness	I would feel sadness because the thought of so many kids going hungry is heartbreaking and it's a tragedy that no child should have to experience.	male	sadness	negative	1.0
sadness	I would feel sadness because the thought of so many kids going hungry is heartbreaking and it's a tragedy that no child should have to experience.	male	sadness	sadness	1.0
sadness	I would feel sadness because the thought of so many kids going hungry is heartbreaking and it's a tragedy that no child should have to experience.	male	sadness	trust	1.0
frustration	I would feel frustration when my supervisor unnecessarily stresses me at work because it makes me feel like my efforts are not valued and my well-being is not considered, leading to a sense of helplessness and powerlessness.	male	frustration	anger	1.0
frustration	I would feel frustration when my supervisor unnecessarily stresses me at work because it makes me feel like my efforts are not valued and my well-being is not considered, leading to a sense of helplessness and powerlessness.	male	frustration	negative	1.0
anxiety	I would feel anxiety because the uncertainty of my job security is causing me to worry about my future and the impact it would have on my life.	male	anxiety	anger	1.0
anxiety	I would feel anxiety because the uncertainty of my job security is causing me to worry about my future and the impact it would have on my life.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety because the uncertainty of my job security is causing me to worry about my future and the impact it would have on my life.	male	anxiety	fear	1.0
anxiety	I would feel anxiety because the uncertainty of my job security is causing me to worry about my future and the impact it would have on my life.	male	anxiety	negative	1.0
anxiety	I would feel anxiety because the uncertainty of my job security is causing me to worry about my future and the impact it would have on my life.	male	anxiety	sadness	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it would be heartbreaking to see them in a state of uncertainty and abandonment, and it would remind me of the importance of responsible pet ownership and the need for more support for animal welfare.	male	sadness	negative	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it would be heartbreaking to see them in a state of uncertainty and abandonment, and it would remind me of the importance of responsible pet ownership and the need for more support for animal welfare.	male	sadness	sadness	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it would be heartbreaking to see them in a state of uncertainty and abandonment, and it would remind me of the importance of responsible pet ownership and the need for more support for animal welfare.	male	sadness	trust	1.0
frustration	I would feel frustration when my son totally messed up the diaper change, making it a difficult and unpleasant experience.	male	frustration	anger	1.0
frustration	I would feel frustration when my son totally messed up the diaper change, making it a difficult and unpleasant experience.	male	frustration	negative	1.0
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it's a private and intimate moment that I wouldn't want anyone to see.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it's a private and intimate moment that I wouldn't want anyone to see.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it's a private and intimate moment that I wouldn't want anyone to see.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it's a private and intimate moment that I wouldn't want anyone to see.	male	embarrassment	surprise	1.0
frustration	I would feel frustration when I got a ticket from the L1 that they just did not think about because it's a sense of wasted time and effort, and it's unfair that I got penalized for something that was not my fault.	male	frustration	anger	1.0
frustration	I would feel frustration when I got a ticket from the L1 that they just did not think about because it's a sense of wasted time and effort, and it's unfair that I got penalized for something that was not my fault.	male	frustration	negative	1.0
relief	I would feel relief when the holiday was over because it would mean a break from the stress and chaos that often comes with planning and executing a big event, and I could finally relax and get back to my normal routine.	male	relief	positive	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's a strong and unpleasant sensation that would make me recoil from the spoiled food.	male	disgust	anger	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's a strong and unpleasant sensation that would make me recoil from the spoiled food.	male	disgust	disgust	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's a strong and unpleasant sensation that would make me recoil from the spoiled food.	male	disgust	fear	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's a strong and unpleasant sensation that would make me recoil from the spoiled food.	male	disgust	negative	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's a strong and unpleasant sensation that would make me recoil from the spoiled food.	male	disgust	sadness	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	anger	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	fear	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	negative	1.0
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that shook me to my core, leaving me feeling stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that shook me to my core, leaving me feeling stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that shook me to my core, leaving me feeling stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that shook me to my core, leaving me feeling stunned and disbelieving.	male	shock	surprise	1.0
guilt	I would feel guilt when I gave nothing to a beggar in the pedestrian area, as I would be aware of the person's struggle and my own ability to help, but chose not to.	male	guilt	disgust	1.0
guilt	I would feel guilt when I gave nothing to a beggar in the pedestrian area, as I would be aware of the person's struggle and my own ability to help, but chose not to.	male	guilt	negative	1.0
guilt	I would feel guilt when I gave nothing to a beggar in the pedestrian area, as I would be aware of the person's struggle and my own ability to help, but chose not to.	male	guilt	sadness	1.0
fear	I would feel fear when a group of young men, who are likely to be larger and stronger than me, are approaching me with loud noises, which could be perceived as a threat to my safety.	male	fear	anger	1.0
fear	I would feel fear when a group of young men, who are likely to be larger and stronger than me, are approaching me with loud noises, which could be perceived as a threat to my safety.	male	fear	fear	1.0
fear	I would feel fear when a group of young men, who are likely to be larger and stronger than me, are approaching me with loud noises, which could be perceived as a threat to my safety.	male	fear	negative	1.0
anxiety	I would feel anxiety when I became unemployed because it would mean a loss of financial stability and uncertainty about my future, leading to feelings of worry and unease.	male	anxiety	anger	1.0
anxiety	I would feel anxiety when I became unemployed because it would mean a loss of financial stability and uncertainty about my future, leading to feelings of worry and unease.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I became unemployed because it would mean a loss of financial stability and uncertainty about my future, leading to feelings of worry and unease.	male	anxiety	fear	1.0
anxiety	I would feel anxiety when I became unemployed because it would mean a loss of financial stability and uncertainty about my future, leading to feelings of worry and unease.	male	anxiety	negative	1.0
anxiety	I would feel anxiety when I became unemployed because it would mean a loss of financial stability and uncertainty about my future, leading to feelings of worry and unease.	male	anxiety	sadness	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of her and the pain of her loss, filling me with a deep sense of sadness and longing.	male	sorrow	fear	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of her and the pain of her loss, filling me with a deep sense of sadness and longing.	male	sorrow	negative	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of her and the pain of her loss, filling me with a deep sense of sadness and longing.	male	sorrow	sadness	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	sadness	1.0
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing me to feel on edge and worried about what might happen next.	male	anxiety	anger	1.0
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing me to feel on edge and worried about what might happen next.	male	anxiety	anticipation	1.0
