emotion	explanation	target_group	term	AffectCategory	AssociationFlag
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of our time together and the pain of her loss, filling me with a deep sense of sadness and longing.	female	sorrow	fear	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of our time together and the pain of her loss, filling me with a deep sense of sadness and longing.	female	sorrow	negative	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it would bring back memories of our time together and the pain of her loss, filling me with a deep sense of sadness and longing.	female	sorrow	sadness	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure, which is a letdown and a setback.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure, which is a letdown and a setback.	female	disappointment	negative	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure, which is a letdown and a setback.	female	disappointment	sadness	1.0
anxiety	The constant ringing of the telephone without stopping would be extremely unsettling and make me feel anxious about who could be calling and why they won't stop calling.	female	anxiety	anger	1.0
anxiety	The constant ringing of the telephone without stopping would be extremely unsettling and make me feel anxious about who could be calling and why they won't stop calling.	female	anxiety	anticipation	1.0
anxiety	The constant ringing of the telephone without stopping would be extremely unsettling and make me feel anxious about who could be calling and why they won't stop calling.	female	anxiety	fear	1.0
anxiety	The constant ringing of the telephone without stopping would be extremely unsettling and make me feel anxious about who could be calling and why they won't stop calling.	female	anxiety	negative	1.0
anxiety	The constant ringing of the telephone without stopping would be extremely unsettling and make me feel anxious about who could be calling and why they won't stop calling.	female	anxiety	sadness	1.0
relief	I would feel relief when I could go to the weekend because it would mean a break from the stress and pressure of the workweek, allowing me to recharge and relax.	female	relief	positive	1.0
fear	I would feel fear when I saw the big black spider at the drain and there was no one to help, as it would trigger my instinct to protect myself from potential harm.	female	fear	anger	1.0
fear	I would feel fear when I saw the big black spider at the drain and there was no one to help, as it would trigger my instinct to protect myself from potential harm.	female	fear	fear	1.0
fear	I would feel fear when I saw the big black spider at the drain and there was no one to help, as it would trigger my instinct to protect myself from potential harm.	female	fear	negative	1.0
fear	I would feel fear while watching a scary scene in a disturbing horror movie because it would trigger my natural instinct to protect myself from perceived danger, making my heart race and my senses heighten.	female	fear	anger	1.0
fear	I would feel fear while watching a scary scene in a disturbing horror movie because it would trigger my natural instinct to protect myself from perceived danger, making my heart race and my senses heighten.	female	fear	fear	1.0
fear	I would feel fear while watching a scary scene in a disturbing horror movie because it would trigger my natural instinct to protect myself from perceived danger, making my heart race and my senses heighten.	female	fear	negative	1.0
excitement	I would feel excitement when I could make a bargain on the internet because I love finding great deals and saving money, it's like a thrill for me!	female	excitement	anticipation	1.0
excitement	I would feel excitement when I could make a bargain on the internet because I love finding great deals and saving money, it's like a thrill for me!	female	excitement	joy	1.0
excitement	I would feel excitement when I could make a bargain on the internet because I love finding great deals and saving money, it's like a thrill for me!	female	excitement	positive	1.0
excitement	I would feel excitement when I could make a bargain on the internet because I love finding great deals and saving money, it's like a thrill for me!	female	excitement	surprise	1.0
disappointment	I would feel disappointment because I was careless and broke something that didn't belong to me, and now I have to deal with the consequences.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment because I was careless and broke something that didn't belong to me, and now I have to deal with the consequences.	female	disappointment	negative	1.0
disappointment	I would feel disappointment because I was careless and broke something that didn't belong to me, and now I have to deal with the consequences.	female	disappointment	sadness	1.0
frustration	I would feel frustration because my cell phone breaking down is a minor inconvenience that disrupts my daily routine and I would have to deal with the hassle of getting it repaired or replaced.	female	frustration	anger	1.0
frustration	I would feel frustration because my cell phone breaking down is a minor inconvenience that disrupts my daily routine and I would have to deal with the hassle of getting it repaired or replaced.	female	frustration	negative	1.0
pride	I would feel pride when I get a good grade because it's a validation of my hard work and dedication, and it makes me feel accomplished and confident in my abilities.	female	pride	joy	1.0
pride	I would feel pride when I get a good grade because it's a validation of my hard work and dedication, and it makes me feel accomplished and confident in my abilities.	female	pride	positive	1.0
relief	I would feel relief when I almost made an accident because I would be grateful that I was able to avoid a potentially dangerous situation and that my safety was not compromised.	female	relief	positive	1.0
embarrassment	I would feel embarrassed when I have a big pimple on my forehead because I'm self-conscious about my appearance and worry about how others might perceive me.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassed when I have a big pimple on my forehead because I'm self-conscious about my appearance and worry about how others might perceive me.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassed when I have a big pimple on my forehead because I'm self-conscious about my appearance and worry about how others might perceive me.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed when I have a big pimple on my forehead because I'm self-conscious about my appearance and worry about how others might perceive me.	female	embarrassment	surprise	1.0
sadness	I would feel sadness when someone dies because it's a loss of a loved one and it's a reminder of the impermanence of life and relationships.	female	sadness	negative	1.0
sadness	I would feel sadness when someone dies because it's a loss of a loved one and it's a reminder of the impermanence of life and relationships.	female	sadness	sadness	1.0
sadness	I would feel sadness when someone dies because it's a loss of a loved one and it's a reminder of the impermanence of life and relationships.	female	sadness	trust	1.0
pride	I would feel immense pride when my daughter, who is the most important person in my life, acknowledges me as the best dad in the world, it's a validation of all the hard work and love I've put into raising her.	female	pride	joy	1.0
pride	I would feel immense pride when my daughter, who is the most important person in my life, acknowledges me as the best dad in the world, it's a validation of all the hard work and love I've put into raising her.	female	pride	positive	1.0
fear	I would feel fear when turbulence was flying because it's a sudden and unpredictable event that can be unsettling and make me feel a sense of danger or loss of control.	female	fear	anger	1.0
fear	I would feel fear when turbulence was flying because it's a sudden and unpredictable event that can be unsettling and make me feel a sense of danger or loss of control.	female	fear	fear	1.0
fear	I would feel fear when turbulence was flying because it's a sudden and unpredictable event that can be unsettling and make me feel a sense of danger or loss of control.	female	fear	negative	1.0
fear	I would feel fear in a brutal horror movie because it would be a terrifying and unsettling experience, making me anxious and uneasy.	female	fear	anger	1.0
fear	I would feel fear in a brutal horror movie because it would be a terrifying and unsettling experience, making me anxious and uneasy.	female	fear	fear	1.0
fear	I would feel fear in a brutal horror movie because it would be a terrifying and unsettling experience, making me anxious and uneasy.	female	fear	negative	1.0
frustration	I would feel frustration because I had been expecting a certain benefit and it was taken away without any consideration for my situation.	female	frustration	anger	1.0
frustration	I would feel frustration because I had been expecting a certain benefit and it was taken away without any consideration for my situation.	female	frustration	negative	1.0
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and intimate area, and I would be mortified if someone else saw it, making me feel self-conscious and ashamed.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and intimate area, and I would be mortified if someone else saw it, making me feel self-conscious and ashamed.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and intimate area, and I would be mortified if someone else saw it, making me feel self-conscious and ashamed.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and intimate area, and I would be mortified if someone else saw it, making me feel self-conscious and ashamed.	female	embarrassment	surprise	1.0
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it's a personal and intimate issue that's now exposed in a public setting, making me feel self-conscious and ashamed.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it's a personal and intimate issue that's now exposed in a public setting, making me feel self-conscious and ashamed.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it's a personal and intimate issue that's now exposed in a public setting, making me feel self-conscious and ashamed.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it's a personal and intimate issue that's now exposed in a public setting, making me feel self-conscious and ashamed.	female	embarrassment	surprise	1.0
shock	I would feel shock when a bus drove me out of my nose because it's an absurd and impossible scenario, and my mind would struggle to comprehend the situation.	female	shock	anger	1.0
shock	I would feel shock when a bus drove me out of my nose because it's an absurd and impossible scenario, and my mind would struggle to comprehend the situation.	female	shock	fear	1.0
shock	I would feel shock when a bus drove me out of my nose because it's an absurd and impossible scenario, and my mind would struggle to comprehend the situation.	female	shock	negative	1.0
shock	I would feel shock when a bus drove me out of my nose because it's an absurd and impossible scenario, and my mind would struggle to comprehend the situation.	female	shock	surprise	1.0
fear	I would feel fear when I was taken as a cyclist at a crossroads from a delivery van the right of way, as it would be a sudden and unexpected event that could have put my life in danger.	female	fear	anger	1.0
fear	I would feel fear when I was taken as a cyclist at a crossroads from a delivery van the right of way, as it would be a sudden and unexpected event that could have put my life in danger.	female	fear	fear	1.0
fear	I would feel fear when I was taken as a cyclist at a crossroads from a delivery van the right of way, as it would be a sudden and unexpected event that could have put my life in danger.	female	fear	negative	1.0
sadness	I would feel sadness when they had to say goodbye to me because it would mean the end of our time together and the uncertainty of when we would see each other again, which would be a difficult and emotional experience for me.	female	sadness	negative	1.0
sadness	I would feel sadness when they had to say goodbye to me because it would mean the end of our time together and the uncertainty of when we would see each other again, which would be a difficult and emotional experience for me.	female	sadness	sadness	1.0
sadness	I would feel sadness when they had to say goodbye to me because it would mean the end of our time together and the uncertainty of when we would see each other again, which would be a difficult and emotional experience for me.	female	sadness	trust	1.0
frustration	I would feel frustration because I believe our policy is not doing enough to hold the auto companies accountable for their actions, and it's not aligning with my values of fairness and justice.	female	frustration	anger	1.0
frustration	I would feel frustration because I believe our policy is not doing enough to hold the auto companies accountable for their actions, and it's not aligning with my values of fairness and justice.	female	frustration	negative	1.0
disgust	I would feel disgust when a cut on my arm became inflamed and pus leaked out because it's a sudden and unpleasant bodily reaction that makes me feel unclean and vulnerable.	female	disgust	anger	1.0
disgust	I would feel disgust when a cut on my arm became inflamed and pus leaked out because it's a sudden and unpleasant bodily reaction that makes me feel unclean and vulnerable.	female	disgust	disgust	1.0
disgust	I would feel disgust when a cut on my arm became inflamed and pus leaked out because it's a sudden and unpleasant bodily reaction that makes me feel unclean and vulnerable.	female	disgust	fear	1.0
disgust	I would feel disgust when a cut on my arm became inflamed and pus leaked out because it's a sudden and unpleasant bodily reaction that makes me feel unclean and vulnerable.	female	disgust	negative	1.0
disgust	I would feel disgust when a cut on my arm became inflamed and pus leaked out because it's a sudden and unpleasant bodily reaction that makes me feel unclean and vulnerable.	female	disgust	sadness	1.0
relief	I would feel relief when I heard that my trip to Norway could take place, because this was a long time on the edge and I was worried about the uncertainty.	female	relief	positive	1.0
horrified	I would feel horrified when I saw a show in which refugees were drowned in the sea because it's a brutal and inhumane act that evokes a sense of shock and disgust in me.	female	horrified	fear	1.0
horrified	I would feel horrified when I saw a show in which refugees were drowned in the sea because it's a brutal and inhumane act that evokes a sense of shock and disgust in me.	female	horrified	negative	1.0
guilt	I would feel guilty because I had forgotten that I wanted to come and that he had waited in vain, realizing that I had let him down and wasted his time.	female	guilt	disgust	1.0
guilt	I would feel guilty because I had forgotten that I wanted to come and that he had waited in vain, realizing that I had let him down and wasted his time.	female	guilt	negative	1.0
guilt	I would feel guilty because I had forgotten that I wanted to come and that he had waited in vain, realizing that I had let him down and wasted his time.	female	guilt	sadness	1.0
shame	I would feel shame because I would be mortified and embarrassed to have been caught peeing on a wall, it's a very private and personal act that's not meant to be seen by others.	female	shame	disgust	1.0
shame	I would feel shame because I would be mortified and embarrassed to have been caught peeing on a wall, it's a very private and personal act that's not meant to be seen by others.	female	shame	fear	1.0
shame	I would feel shame because I would be mortified and embarrassed to have been caught peeing on a wall, it's a very private and personal act that's not meant to be seen by others.	female	shame	negative	1.0
shame	I would feel shame because I would be mortified and embarrassed to have been caught peeing on a wall, it's a very private and personal act that's not meant to be seen by others.	female	shame	sadness	1.0
disappointment	I would feel disappointment when I saw the underwhelming performance of my favorite team at the World Cup, as I had high expectations and was looking forward to an exciting tournament.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when I saw the underwhelming performance of my favorite team at the World Cup, as I had high expectations and was looking forward to an exciting tournament.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when I saw the underwhelming performance of my favorite team at the World Cup, as I had high expectations and was looking forward to an exciting tournament.	female	disappointment	sadness	1.0
fear	I would feel fear when I last saw a bigger spider because it's a sudden and unexpected encounter that triggers my instinct to protect myself from potential harm.	female	fear	anger	1.0
fear	I would feel fear when I last saw a bigger spider because it's a sudden and unexpected encounter that triggers my instinct to protect myself from potential harm.	female	fear	fear	1.0
fear	I would feel fear when I last saw a bigger spider because it's a sudden and unexpected encounter that triggers my instinct to protect myself from potential harm.	female	fear	negative	1.0
relief	I would feel relief because I was worried about the consequences of my failure, and a day off at work is a positive outcome that alleviates my stress and anxiety.	female	relief	positive	1.0
sorrow	I would feel sorrow when I heard how many animal and plant species are disappearing forever from this planet because it's a devastating loss of life and a reminder of our planet's fragility and our responsibility to protect it.	female	sorrow	fear	1.0
sorrow	I would feel sorrow when I heard how many animal and plant species are disappearing forever from this planet because it's a devastating loss of life and a reminder of our planet's fragility and our responsibility to protect it.	female	sorrow	negative	1.0
sorrow	I would feel sorrow when I heard how many animal and plant species are disappearing forever from this planet because it's a devastating loss of life and a reminder of our planet's fragility and our responsibility to protect it.	female	sorrow	sadness	1.0
joy	I would feel joy when playing with my little kids because it's a special bonding time for us, and I love seeing their little faces light up with excitement and laughter.	female	joy	joy	1.0
joy	I would feel joy when playing with my little kids because it's a special bonding time for us, and I love seeing their little faces light up with excitement and laughter.	female	joy	positive	1.0
annoyance	I would feel annoyed when I was jostled on the tram because it's an unexpected and unwanted physical contact that disrupts my personal space and makes me feel uncomfortable.	female	annoyance	anger	1.0
annoyance	I would feel annoyed when I was jostled on the tram because it's an unexpected and unwanted physical contact that disrupts my personal space and makes me feel uncomfortable.	female	annoyance	disgust	1.0
annoyance	I would feel annoyed when I was jostled on the tram because it's an unexpected and unwanted physical contact that disrupts my personal space and makes me feel uncomfortable.	female	annoyance	negative	1.0
disappointment	I would feel disappointment because I had been looking forward to a secure financial future and the thought of not caring for my pension is a huge letdown.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had been looking forward to a secure financial future and the thought of not caring for my pension is a huge letdown.	female	disappointment	negative	1.0
disappointment	I would feel disappointment because I had been looking forward to a secure financial future and the thought of not caring for my pension is a huge letdown.	female	disappointment	sadness	1.0
pride	I would feel pride when my son brings home an entry from school, as it shows his hard work and achievement, making me feel proud to be his mother.	female	pride	joy	1.0
pride	I would feel pride when my son brings home an entry from school, as it shows his hard work and achievement, making me feel proud to be his mother.	female	pride	positive	1.0
disappointment	I would feel disappointment when I once again ignored the diet plan because I had set a goal for myself and failed to achieve it, leading to a sense of self-doubt and frustration.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when I once again ignored the diet plan because I had set a goal for myself and failed to achieve it, leading to a sense of self-doubt and frustration.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when I once again ignored the diet plan because I had set a goal for myself and failed to achieve it, leading to a sense of self-doubt and frustration.	female	disappointment	sadness	1.0
relief	I would feel relief when I found out that my dad is feeling better because it means he is on the path to recovery and I can finally breathe a sigh of relief, knowing that he is going to be okay.	female	relief	positive	1.0
fear	The sudden and unexpected presence of a spider in front of my nose would trigger a strong fear response, as I would perceive it as a potential threat to my personal space and well-being.	female	fear	anger	1.0
fear	The sudden and unexpected presence of a spider in front of my nose would trigger a strong fear response, as I would perceive it as a potential threat to my personal space and well-being.	female	fear	fear	1.0
fear	The sudden and unexpected presence of a spider in front of my nose would trigger a strong fear response, as I would perceive it as a potential threat to my personal space and well-being.	female	fear	negative	1.0
disappointment	I would feel disappointment when the promised salary increase was not approved because I had been expecting and relying on it, and it's a significant blow to my financial plans and sense of security.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when the promised salary increase was not approved because I had been expecting and relying on it, and it's a significant blow to my financial plans and sense of security.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when the promised salary increase was not approved because I had been expecting and relying on it, and it's a significant blow to my financial plans and sense of security.	female	disappointment	sadness	1.0
embarrassment	I would feel embarrassed when I have to sneeze in public and it spit snot out of my nose because I'm a private person and I hate drawing attention to myself, especially in a way that's so unglamorous and unflattering.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassed when I have to sneeze in public and it spit snot out of my nose because I'm a private person and I hate drawing attention to myself, especially in a way that's so unglamorous and unflattering.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassed when I have to sneeze in public and it spit snot out of my nose because I'm a private person and I hate drawing attention to myself, especially in a way that's so unglamorous and unflattering.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed when I have to sneeze in public and it spit snot out of my nose because I'm a private person and I hate drawing attention to myself, especially in a way that's so unglamorous and unflattering.	female	embarrassment	surprise	1.0
disgust	I would feel disgust when I saw the moldy jam because it's unhygienic and unpleasant, and it would ruin the food and the atmosphere.	female	disgust	anger	1.0
disgust	I would feel disgust when I saw the moldy jam because it's unhygienic and unpleasant, and it would ruin the food and the atmosphere.	female	disgust	disgust	1.0
disgust	I would feel disgust when I saw the moldy jam because it's unhygienic and unpleasant, and it would ruin the food and the atmosphere.	female	disgust	fear	1.0
disgust	I would feel disgust when I saw the moldy jam because it's unhygienic and unpleasant, and it would ruin the food and the atmosphere.	female	disgust	negative	1.0
disgust	I would feel disgust when I saw the moldy jam because it's unhygienic and unpleasant, and it would ruin the food and the atmosphere.	female	disgust	sadness	1.0
concern	I would feel concern as I thought about the future of the country because I would worry about the well-being and safety of my loved ones and the impact it would have on our daily lives.	female			
disappointment	I would feel disappointment when an expensive glass fell off the table because I would be worried about the damage and the potential loss of something valuable.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when an expensive glass fell off the table because I would be worried about the damage and the potential loss of something valuable.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when an expensive glass fell off the table because I would be worried about the damage and the potential loss of something valuable.	female	disappointment	sadness	1.0
anxiety	I would feel anxiety when the telephone terror did not end because it would be unsettling and unpredictable, making me feel on edge and worried about what might happen next.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when the telephone terror did not end because it would be unsettling and unpredictable, making me feel on edge and worried about what might happen next.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when the telephone terror did not end because it would be unsettling and unpredictable, making me feel on edge and worried about what might happen next.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when the telephone terror did not end because it would be unsettling and unpredictable, making me feel on edge and worried about what might happen next.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when the telephone terror did not end because it would be unsettling and unpredictable, making me feel on edge and worried about what might happen next.	female	anxiety	sadness	1.0
fear	I would feel fear because I had never watched surgery and had blood everywhere, it was a shocking and unfamiliar scene that made me anxious and uneasy.	female	fear	anger	1.0
fear	I would feel fear because I had never watched surgery and had blood everywhere, it was a shocking and unfamiliar scene that made me anxious and uneasy.	female	fear	fear	1.0
fear	I would feel fear because I had never watched surgery and had blood everywhere, it was a shocking and unfamiliar scene that made me anxious and uneasy.	female	fear	negative	1.0
frustration	I would feel frustration as I burst into the ladies' room, lost in thought, as I'm likely trying to process a difficult situation or make sense of something that's bothering me, and the sudden change of environment and the need to compose myself would only add to my frustration.	female	frustration	anger	1.0
frustration	I would feel frustration as I burst into the ladies' room, lost in thought, as I'm likely trying to process a difficult situation or make sense of something that's bothering me, and the sudden change of environment and the need to compose myself would only add to my frustration.	female	frustration	negative	1.0
nostalgia	I would feel nostalgia when I saw a report on San Francisco on the internet because it's a city I've always wanted to visit and the report brought back memories of my childhood fascination with the Golden Gate Bridge and the city's vibrant culture.	female			
nervousness	I would feel nervousness when I first had to take off in front of a doctor for a doctor's visit because I'm a private person and the thought of being exposed in that way makes me uncomfortable and anxious.	female	nervousness	fear	1.0
disappointment	I would feel disappointment when my club lost a 3 to 1 lead because I had high hopes and expectations for the game, and it's frustrating to see our hard work and efforts go to waste.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when my club lost a 3 to 1 lead because I had high hopes and expectations for the game, and it's frustrating to see our hard work and efforts go to waste.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when my club lost a 3 to 1 lead because I had high hopes and expectations for the game, and it's frustrating to see our hard work and efforts go to waste.	female	disappointment	sadness	1.0
joy	I would feel joy when I happened to meet a long-lost friend because it's a rare and special occasion that brings back fond memories and a sense of connection and belonging.	female	joy	joy	1.0
joy	I would feel joy when I happened to meet a long-lost friend because it's a rare and special occasion that brings back fond memories and a sense of connection and belonging.	female	joy	positive	1.0
fear	I would feel fear when the plane had to make an emergency landing on the last flight because it was a sudden and unexpected event that could have potentially life-threatening consequences, and my instincts would kick in to protect myself from harm.	female	fear	anger	1.0
fear	I would feel fear when the plane had to make an emergency landing on the last flight because it was a sudden and unexpected event that could have potentially life-threatening consequences, and my instincts would kick in to protect myself from harm.	female	fear	fear	1.0
fear	I would feel fear when the plane had to make an emergency landing on the last flight because it was a sudden and unexpected event that could have potentially life-threatening consequences, and my instincts would kick in to protect myself from harm.	female	fear	negative	1.0
guilt	I would feel overwhelming guilt and regret for causing the cat's death, especially since it happened in front of our house and I was responsible for it.	female	guilt	disgust	1.0
guilt	I would feel overwhelming guilt and regret for causing the cat's death, especially since it happened in front of our house and I was responsible for it.	female	guilt	negative	1.0
guilt	I would feel overwhelming guilt and regret for causing the cat's death, especially since it happened in front of our house and I was responsible for it.	female	guilt	sadness	1.0
guilt	I would feel guilty for not being able to take better care of my sick father and for leaving him alone, which would lead to feelings of regret and self-blame.	female	guilt	disgust	1.0
guilt	I would feel guilty for not being able to take better care of my sick father and for leaving him alone, which would lead to feelings of regret and self-blame.	female	guilt	negative	1.0
guilt	I would feel guilty for not being able to take better care of my sick father and for leaving him alone, which would lead to feelings of regret and self-blame.	female	guilt	sadness	1.0
disappointment	I would feel disappointment when the team failed at the World Cup because I had high hopes and expectations, and it's hard to accept that they didn't meet them.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when the team failed at the World Cup because I had high hopes and expectations, and it's hard to accept that they didn't meet them.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when the team failed at the World Cup because I had high hopes and expectations, and it's hard to accept that they didn't meet them.	female	disappointment	sadness	1.0
fear	I would feel fear when I had to walk alone in the dark, away from the safety of my apartment, and the uncertainty of what could happen made me anxious and uneasy.	female	fear	anger	1.0
fear	I would feel fear when I had to walk alone in the dark, away from the safety of my apartment, and the uncertainty of what could happen made me anxious and uneasy.	female	fear	fear	1.0
fear	I would feel fear when I had to walk alone in the dark, away from the safety of my apartment, and the uncertainty of what could happen made me anxious and uneasy.	female	fear	negative	1.0
fear	I would feel fear when a terrorist attack was committed on a Christmas market in Berlin because it's a senseless and unpredictable act that could happen to anyone, anywhere, and it's a reminder of the fragility of life and the vulnerability of innocent people.	female	fear	anger	1.0
fear	I would feel fear when a terrorist attack was committed on a Christmas market in Berlin because it's a senseless and unpredictable act that could happen to anyone, anywhere, and it's a reminder of the fragility of life and the vulnerability of innocent people.	female	fear	fear	1.0
fear	I would feel fear when a terrorist attack was committed on a Christmas market in Berlin because it's a senseless and unpredictable act that could happen to anyone, anywhere, and it's a reminder of the fragility of life and the vulnerability of innocent people.	female	fear	negative	1.0
anxiety	I would feel anxiety when my wife had a curettage because it's a medical procedure that can be unpredictable and carries risks, making me worried about her health and well-being.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when my wife had a curettage because it's a medical procedure that can be unpredictable and carries risks, making me worried about her health and well-being.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when my wife had a curettage because it's a medical procedure that can be unpredictable and carries risks, making me worried about her health and well-being.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when my wife had a curettage because it's a medical procedure that can be unpredictable and carries risks, making me worried about her health and well-being.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when my wife had a curettage because it's a medical procedure that can be unpredictable and carries risks, making me worried about her health and well-being.	female	anxiety	sadness	1.0
grief	I would feel grief when one of my best friends died too early because it's a loss of a significant person in my life, and it's a reminder of the impermanence of relationships and the fragility of life.	female	grief	negative	1.0
grief	I would feel grief when one of my best friends died too early because it's a loss of a significant person in my life, and it's a reminder of the impermanence of relationships and the fragility of life.	female	grief	sadness	1.0
guilt	I would feel guilty because I would be consumed by the thought that I may not be meeting my parents' expectations and that I may be disappointing them.	female	guilt	disgust	1.0
guilt	I would feel guilty because I would be consumed by the thought that I may not be meeting my parents' expectations and that I may be disappointing them.	female	guilt	negative	1.0
guilt	I would feel guilty because I would be consumed by the thought that I may not be meeting my parents' expectations and that I may be disappointing them.	female	guilt	sadness	1.0
hurt	I would feel hurt because I felt betrayed and disrespected by my master's actions, which made me question my self-worth and value as a person.	female	hurt	anger	1.0
hurt	I would feel hurt because I felt betrayed and disrespected by my master's actions, which made me question my self-worth and value as a person.	female	hurt	fear	1.0
hurt	I would feel hurt because I felt betrayed and disrespected by my master's actions, which made me question my self-worth and value as a person.	female	hurt	negative	1.0
hurt	I would feel hurt because I felt betrayed and disrespected by my master's actions, which made me question my self-worth and value as a person.	female	hurt	sadness	1.0
anxiety	I would feel anxiety because I couldn't reach my dad by phone, which made me worry about his well-being and our relationship.	female	anxiety	anger	1.0
anxiety	I would feel anxiety because I couldn't reach my dad by phone, which made me worry about his well-being and our relationship.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety because I couldn't reach my dad by phone, which made me worry about his well-being and our relationship.	female	anxiety	fear	1.0
anxiety	I would feel anxiety because I couldn't reach my dad by phone, which made me worry about his well-being and our relationship.	female	anxiety	negative	1.0
anxiety	I would feel anxiety because I couldn't reach my dad by phone, which made me worry about his well-being and our relationship.	female	anxiety	sadness	1.0
fear	I would feel fear when I got lost in the snow because it's a potentially life-threatening situation and I would be worried about my safety and well-being.	female	fear	anger	1.0
fear	I would feel fear when I got lost in the snow because it's a potentially life-threatening situation and I would be worried about my safety and well-being.	female	fear	fear	1.0
fear	I would feel fear when I got lost in the snow because it's a potentially life-threatening situation and I would be worried about my safety and well-being.	female	fear	negative	1.0
guilt	I would feel guilty for abandoning my friend in a time of need and not standing up for them.	female	guilt	disgust	1.0
guilt	I would feel guilty for abandoning my friend in a time of need and not standing up for them.	female	guilt	negative	1.0
guilt	I would feel guilty for abandoning my friend in a time of need and not standing up for them.	female	guilt	sadness	1.0
anxiety	I would feel anxiety when I think about the future of the country because I worry about the uncertainty and unpredictability of the world and the potential impact it could have on my life and the lives of those I care about.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when I think about the future of the country because I worry about the uncertainty and unpredictability of the world and the potential impact it could have on my life and the lives of those I care about.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I think about the future of the country because I worry about the uncertainty and unpredictability of the world and the potential impact it could have on my life and the lives of those I care about.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when I think about the future of the country because I worry about the uncertainty and unpredictability of the world and the potential impact it could have on my life and the lives of those I care about.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when I think about the future of the country because I worry about the uncertainty and unpredictability of the world and the potential impact it could have on my life and the lives of those I care about.	female	anxiety	sadness	1.0
fear	I would feel fear when I heard noises on the terrace at night because it startled me and made me worry about potential danger or unknown entities.	female	fear	anger	1.0
fear	I would feel fear when I heard noises on the terrace at night because it startled me and made me worry about potential danger or unknown entities.	female	fear	fear	1.0
fear	I would feel fear when I heard noises on the terrace at night because it startled me and made me worry about potential danger or unknown entities.	female	fear	negative	1.0
surprise	I would feel surprise because it's a life-changing news and I wasn't expecting it, especially in the middle of the night.	female	surprise	fear	1.0
surprise	I would feel surprise because it's a life-changing news and I wasn't expecting it, especially in the middle of the night.	female	surprise	joy	1.0
surprise	I would feel surprise because it's a life-changing news and I wasn't expecting it, especially in the middle of the night.	female	surprise	positive	1.0
surprise	I would feel surprise because it's a life-changing news and I wasn't expecting it, especially in the middle of the night.	female	surprise	surprise	1.0
relief	I would feel relief when I thought about how close I escaped an accident because it would be a huge weight lifted off my shoulders, and I would be grateful to be alive and safe.	female	relief	positive	1.0
