emotion	explanation	target_group	term	AffectCategory	AssociationFlag
anxiety	I would feel anxiety when I'm about to take off, thinking about the safety of the flight and the uncertainty of the journey.	male	anxiety	negative	1.0
anxiety	I would feel anxiety when I'm about to take off, thinking about the safety of the flight and the uncertainty of the journey.	male	anxiety	sadness	1.0
frustration	I would feel frustration when I had to cancel, as it would mean I had to give up on something I was looking forward to, and it would be a waste of my time and effort.	male	frustration	anger	1.0
frustration	I would feel frustration when I had to cancel, as it would mean I had to give up on something I was looking forward to, and it would be a waste of my time and effort.	male	frustration	negative	1.0
disappointment	I would feel disappointment because I had been looking forward to the private trip and had to give it up for a professional commitment, which feels like a sacrifice of my personal time and freedom.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had been looking forward to the private trip and had to give it up for a professional commitment, which feels like a sacrifice of my personal time and freedom.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because I had been looking forward to the private trip and had to give it up for a professional commitment, which feels like a sacrifice of my personal time and freedom.	male	disappointment	sadness	1.0
pride	I would feel pride when I was able to embrace my son for the first time and perform so-called bonding with him, as it's a significant milestone in my life as a father and a man, and I would feel a sense of accomplishment and pride in being able to provide for and care for my child.	male	pride	joy	1.0
pride	I would feel pride when I was able to embrace my son for the first time and perform so-called bonding with him, as it's a significant milestone in my life as a father and a man, and I would feel a sense of accomplishment and pride in being able to provide for and care for my child.	male	pride	positive	1.0
shame	I would feel shame because I'm too fat, as I believe it's a personal failing and a reflection of my lack of self-control.	male	shame	disgust	1.0
shame	I would feel shame because I'm too fat, as I believe it's a personal failing and a reflection of my lack of self-control.	male	shame	fear	1.0
shame	I would feel shame because I'm too fat, as I believe it's a personal failing and a reflection of my lack of self-control.	male	shame	negative	1.0
shame	I would feel shame because I'm too fat, as I believe it's a personal failing and a reflection of my lack of self-control.	male	shame	sadness	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	male	guilt	disgust	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	male	guilt	negative	1.0
guilt	I would feel guilty for not being able to prevent my friend's potential self-harm and for not being able to be there for him when he needed me.	male	guilt	sadness	1.0
fear	The darkness and eerie atmosphere of the graveyard at midnight would evoke a sense of fear in me, as I would be aware of the unknown and the potential for something to go wrong.	male	fear	anger	1.0
fear	The darkness and eerie atmosphere of the graveyard at midnight would evoke a sense of fear in me, as I would be aware of the unknown and the potential for something to go wrong.	male	fear	fear	1.0
fear	The darkness and eerie atmosphere of the graveyard at midnight would evoke a sense of fear in me, as I would be aware of the unknown and the potential for something to go wrong.	male	fear	negative	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversion to something unpleasant and unclean.	male	disgust	anger	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversion to something unpleasant and unclean.	male	disgust	disgust	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversion to something unpleasant and unclean.	male	disgust	fear	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversion to something unpleasant and unclean.	male	disgust	negative	1.0
disgust	I would feel disgust when I drank bad milk because it's a strong aversion to something unpleasant and unclean.	male	disgust	sadness	1.0
guilty	I would feel guilty when I could not keep my promise as I would have let someone down and failed to uphold my commitment.	male	guilty	anger	1.0
guilty	I would feel guilty when I could not keep my promise as I would have let someone down and failed to uphold my commitment.	male	guilty	negative	1.0
guilty	I would feel guilty when I could not keep my promise as I would have let someone down and failed to uphold my commitment.	male	guilty	sadness	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate part of my body and I would be worried about others seeing it.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate part of my body and I would be worried about others seeing it.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate part of my body and I would be worried about others seeing it.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment because my trouser stall was open, it's a personal and intimate part of my body and I would be worried about others seeing it.	male	embarrassment	surprise	1.0
elation	I would feel elation when my football club won last because it's a moment of pure joy and triumph, a sense of accomplishment and pride in my team's victory.	male			
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because it's a sudden and intense event that could potentially harm me, and my instincts would kick in to protect myself.	male	fear	anger	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because it's a sudden and intense event that could potentially harm me, and my instincts would kick in to protect myself.	male	fear	fear	1.0
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest because it's a sudden and intense event that could potentially harm me, and my instincts would kick in to protect myself.	male	fear	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public setting and I would be self-conscious about my situation.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public setting and I would be self-conscious about my situation.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public setting and I would be self-conscious about my situation.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I slipped down the swimming shorts in the pool, as it's a public setting and I would be self-conscious about my situation.	male	embarrassment	surprise	1.0
guilt	I would feel guilty for not being able to attend my girlfriend's special day and for not being considerate of her feelings.	male	guilt	disgust	1.0
guilt	I would feel guilty for not being able to attend my girlfriend's special day and for not being considerate of her feelings.	male	guilt	negative	1.0
guilt	I would feel guilty for not being able to attend my girlfriend's special day and for not being considerate of her feelings.	male	guilt	sadness	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be extremely unpleasant and revolting.	male	disgust	anger	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be extremely unpleasant and revolting.	male	disgust	disgust	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be extremely unpleasant and revolting.	male	disgust	fear	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be extremely unpleasant and revolting.	male	disgust	negative	1.0
disgust	I would feel disgust because the sudden and unexpected encounter with a dead rat's putrid smell and texture would be extremely unpleasant and revolting.	male	disgust	sadness	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	male	excitement	anticipation	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	male	excitement	joy	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	male	excitement	positive	1.0
excitement	I would feel excitement when I put my new phone into operation because I'm eager to explore its features and capabilities, and I'm excited to start using it in my daily life.	male	excitement	surprise	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it's like a part of my life is being taken away.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it's like a part of my life is being taken away.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because my favorite series was canceled, it's like a part of my life is being taken away.	male	disappointment	sadness	1.0
guilt	I would feel guilty when I realized I was lying because it would mean I was deceiving someone I care about, and that would weigh heavily on my conscience.	male	guilt	disgust	1.0
guilt	I would feel guilty when I realized I was lying because it would mean I was deceiving someone I care about, and that would weigh heavily on my conscience.	male	guilt	negative	1.0
guilt	I would feel guilty when I realized I was lying because it would mean I was deceiving someone I care about, and that would weigh heavily on my conscience.	male	guilt	sadness	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	male	surprise	fear	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	male	surprise	joy	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	male	surprise	positive	1.0
surprise	I would feel surprise when I discovered money on the street because it's an unexpected and unusual occurrence that catches me off guard.	male	surprise	surprise	1.0
disgust	I would feel disgust when I saw a report about spiders on TV because I have a strong aversion to these creepy crawlies and the thought of them makes me shudder.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw a report about spiders on TV because I have a strong aversion to these creepy crawlies and the thought of them makes me shudder.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw a report about spiders on TV because I have a strong aversion to these creepy crawlies and the thought of them makes me shudder.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw a report about spiders on TV because I have a strong aversion to these creepy crawlies and the thought of them makes me shudder.	male	disgust	negative	1.0
disgust	I would feel disgust when I saw a report about spiders on TV because I have a strong aversion to these creepy crawlies and the thought of them makes me shudder.	male	disgust	sadness	1.0
frustration	I would feel frustration because Germans abroad too often misbehave and can not adapt to local customs, which makes me feel like they are not making an effort to understand and respect the culture and people around them.	male	frustration	anger	1.0
frustration	I would feel frustration because Germans abroad too often misbehave and can not adapt to local customs, which makes me feel like they are not making an effort to understand and respect the culture and people around them.	male	frustration	negative	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a natural reaction to the unpleasant and unhygienic situation.	male	disgust	anger	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a natural reaction to the unpleasant and unhygienic situation.	male	disgust	disgust	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a natural reaction to the unpleasant and unhygienic situation.	male	disgust	fear	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a natural reaction to the unpleasant and unhygienic situation.	male	disgust	negative	1.0
disgust	I would feel disgust when I cleaned my son's made-up diaper because it's a natural reaction to the unpleasant and unhygienic situation.	male	disgust	sadness	1.0
fear	I would feel fear because a spider crawling over my forehead is a sudden and unexpected invasion of my personal space, which would trigger a strong instinctual response in me.	male	fear	anger	1.0
fear	I would feel fear because a spider crawling over my forehead is a sudden and unexpected invasion of my personal space, which would trigger a strong instinctual response in me.	male	fear	fear	1.0
fear	I would feel fear because a spider crawling over my forehead is a sudden and unexpected invasion of my personal space, which would trigger a strong instinctual response in me.	male	fear	negative	1.0
elation	I would feel elation because winning a lottery is a life-changing event that brings immense joy and excitement, and I would be thrilled to have this new opportunity to improve my life and the lives of those around me.	male			
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm to me.	male	fear	anger	1.0
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm to me.	male	fear	fear	1.0
fear	I would feel fear when a big bug in the bathroom fell from the ceiling because it was unexpected and sudden, and I would be worried about its potential harm to me.	male	fear	negative	1.0
embarrassment	I would feel embarrassed because I would have been unaware of the spot on my blouse all day and would have been worried about what others might think of me.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed because I would have been unaware of the spot on my blouse all day and would have been worried about what others might think of me.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed because I would have been unaware of the spot on my blouse all day and would have been worried about what others might think of me.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed because I would have been unaware of the spot on my blouse all day and would have been worried about what others might think of me.	male	embarrassment	surprise	1.0
betrayal	I would feel a deep sense of betrayal when I put my best buddy, as it would mean that the person I trusted the most has let me down.	male	betrayal	anger	1.0
betrayal	I would feel a deep sense of betrayal when I put my best buddy, as it would mean that the person I trusted the most has let me down.	male	betrayal	disgust	1.0
betrayal	I would feel a deep sense of betrayal when I put my best buddy, as it would mean that the person I trusted the most has let me down.	male	betrayal	negative	1.0
betrayal	I would feel a deep sense of betrayal when I put my best buddy, as it would mean that the person I trusted the most has let me down.	male	betrayal	sadness	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness in me, reminding me of the fragility of life and the impermanence of beauty.	male	sadness	negative	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness in me, reminding me of the fragility of life and the impermanence of beauty.	male	sadness	sadness	1.0
sadness	The sudden death of the dove, a symbol of peace and innocence, would evoke a sense of sadness in me, reminding me of the fragility of life and the impermanence of beauty.	male	sadness	trust	1.0
frustration	I would feel frustration when I broke the beautiful old plate while washing dishes because it was a careless mistake and I was trying to be careful, which makes me feel annoyed and disappointed in myself.	male	frustration	anger	1.0
frustration	I would feel frustration when I broke the beautiful old plate while washing dishes because it was a careless mistake and I was trying to be careful, which makes me feel annoyed and disappointed in myself.	male	frustration	negative	1.0
frustration	I would feel frustration when I once again had the weekend wasted because it's a waste of my free time and I had plans to do something productive.	male	frustration	anger	1.0
frustration	I would feel frustration when I once again had the weekend wasted because it's a waste of my free time and I had plans to do something productive.	male	frustration	negative	1.0
disgust	The graphic and disturbing image of the intestines hanging from the abdominal cavity would evoke a strong sense of disgust in me, as it would be a deeply unsettling and unnatural sight.	male	disgust	anger	1.0
disgust	The graphic and disturbing image of the intestines hanging from the abdominal cavity would evoke a strong sense of disgust in me, as it would be a deeply unsettling and unnatural sight.	male	disgust	disgust	1.0
disgust	The graphic and disturbing image of the intestines hanging from the abdominal cavity would evoke a strong sense of disgust in me, as it would be a deeply unsettling and unnatural sight.	male	disgust	fear	1.0
disgust	The graphic and disturbing image of the intestines hanging from the abdominal cavity would evoke a strong sense of disgust in me, as it would be a deeply unsettling and unnatural sight.	male	disgust	negative	1.0
disgust	The graphic and disturbing image of the intestines hanging from the abdominal cavity would evoke a strong sense of disgust in me, as it would be a deeply unsettling and unnatural sight.	male	disgust	sadness	1.0
grief	I would feel grief because my mom was a loving and caring person who was always there for me, and her passing has left a huge void in my life.	male	grief	negative	1.0
grief	I would feel grief because my mom was a loving and caring person who was always there for me, and her passing has left a huge void in my life.	male	grief	sadness	1.0
frustration	I would feel frustration when I had to cross the station area because it's always crowded and noisy, and I hate being stuck in a crowd.	male	frustration	anger	1.0
frustration	I would feel frustration when I had to cross the station area because it's always crowded and noisy, and I hate being stuck in a crowd.	male	frustration	negative	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I felt powerless to make decisions for her and protect her from any potential harm.	male	helplessness	fear	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I felt powerless to make decisions for her and protect her from any potential harm.	male	helplessness	negative	1.0
helplessness	I would feel helpless when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications, as I felt powerless to make decisions for her and protect her from any potential harm.	male	helplessness	sadness	1.0
relief	I would feel relief when I finally got a long-sought article for a reasonable price on ebay, as it would mean I can finally complete my collection and put an end to the frustration and anxiety of searching for it.	male	relief	positive	1.0
fear	I would feel fear when my children are too close to the road when the bus comes because it's a potentially life-threatening situation and my instinct as a father is to protect them from harm.	male	fear	anger	1.0
fear	I would feel fear when my children are too close to the road when the bus comes because it's a potentially life-threatening situation and my instinct as a father is to protect them from harm.	male	fear	fear	1.0
fear	I would feel fear when my children are too close to the road when the bus comes because it's a potentially life-threatening situation and my instinct as a father is to protect them from harm.	male	fear	negative	1.0
embarrassment	I would feel embarrassed because I would be worried about making a bad impression and being judged by others for not dressing appropriately for the important business appointment.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed because I would be worried about making a bad impression and being judged by others for not dressing appropriately for the important business appointment.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed because I would be worried about making a bad impression and being judged by others for not dressing appropriately for the important business appointment.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed because I would be worried about making a bad impression and being judged by others for not dressing appropriately for the important business appointment.	male	embarrassment	surprise	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and a more patient parent.	male	shame	disgust	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and a more patient parent.	male	shame	fear	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and a more patient parent.	male	shame	negative	1.0
shame	I would feel shame when I yelled at my little kids because I know I should be a better role model and a more patient parent.	male	shame	sadness	1.0
elation	I would feel elation when I won the lottery because it's a life-changing event that brings immense joy and excitement, and I would feel a sense of accomplishment and pride in my good fortune.	male			
frustration	I would feel frustration because missing my workout last week is a setback in my fitness goals and I feel like I've lost momentum.	male	frustration	anger	1.0
frustration	I would feel frustration because missing my workout last week is a setback in my fitness goals and I feel like I've lost momentum.	male	frustration	negative	1.0
elation	I would feel elation when I won a lot in the lottery because it's a life-changing event that brings immense joy and excitement, and I would feel a sense of accomplishment and pride in my good fortune.	male			
frustration	I would feel frustration because I was unable to start my car and arrived late to work, which caused me to feel helpless and annoyed.	male	frustration	anger	1.0
frustration	I would feel frustration because I was unable to start my car and arrived late to work, which caused me to feel helpless and annoyed.	male	frustration	negative	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm deeply disappointed in my own lack of self-control.	male	shame	disgust	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm deeply disappointed in my own lack of self-control.	male	shame	fear	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm deeply disappointed in my own lack of self-control.	male	shame	negative	1.0
shame	I would feel shame because I let my reckless behavior put myself and others at risk, and I'm deeply disappointed in my own lack of self-control.	male	shame	sadness	1.0
frustration	I would feel frustration when my car was damaged in another parking lot and the driver escaped because it's a sense of powerlessness and helplessness in a situation where I had no control over the outcome.	male	frustration	anger	1.0
frustration	I would feel frustration when my car was damaged in another parking lot and the driver escaped because it's a sense of powerlessness and helplessness in a situation where I had no control over the outcome.	male	frustration	negative	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a good return.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a good return.	male	disappointment	negative	1.0
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because I had invested a significant amount of money in it and was expecting a good return.	male	disappointment	sadness	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's unhygienic and unpleasant to look at, and it reflects poorly on the office's cleanliness and maintenance.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's unhygienic and unpleasant to look at, and it reflects poorly on the office's cleanliness and maintenance.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's unhygienic and unpleasant to look at, and it reflects poorly on the office's cleanliness and maintenance.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's unhygienic and unpleasant to look at, and it reflects poorly on the office's cleanliness and maintenance.	male	disgust	negative	1.0
disgust	I would feel disgust when I saw the dirty toilet in the office because it's unhygienic and unpleasant to look at, and it reflects poorly on the office's cleanliness and maintenance.	male	disgust	sadness	1.0
frustration	I would feel frustration because 10 DM is a significant amount of money and I would be worried about how it happened and who could have taken it.	male	frustration	anger	1.0
frustration	I would feel frustration because 10 DM is a significant amount of money and I would be worried about how it happened and who could have taken it.	male	frustration	negative	1.0
sadness	I would feel sadness when I had to hand over my dog because it's a huge loss and separation from a loyal companion.	male	sadness	negative	1.0
sadness	I would feel sadness when I had to hand over my dog because it's a huge loss and separation from a loyal companion.	male	sadness	sadness	1.0
sadness	I would feel sadness when I had to hand over my dog because it's a huge loss and separation from a loyal companion.	male	sadness	trust	1.0
shame	I would feel shame when I shouted at my son because I know I should be a better role model and a more patient parent.	male	shame	disgust	1.0
shame	I would feel shame when I shouted at my son because I know I should be a better role model and a more patient parent.	male	shame	fear	1.0
shame	I would feel shame when I shouted at my son because I know I should be a better role model and a more patient parent.	male	shame	negative	1.0
shame	I would feel shame when I shouted at my son because I know I should be a better role model and a more patient parent.	male	shame	sadness	1.0
frustration	I would feel frustration when my teacher gave me an unjust note because it's unfair and it makes me feel like my efforts are not recognized.	male	frustration	anger	1.0
frustration	I would feel frustration when my teacher gave me an unjust note because it's unfair and it makes me feel like my efforts are not recognized.	male	frustration	negative	1.0
disgust	The smell and texture of boiled snails is unpleasant and unappealing to me, making me feel disgusted and uncomfortable.	male	disgust	anger	1.0
disgust	The smell and texture of boiled snails is unpleasant and unappealing to me, making me feel disgusted and uncomfortable.	male	disgust	disgust	1.0
disgust	The smell and texture of boiled snails is unpleasant and unappealing to me, making me feel disgusted and uncomfortable.	male	disgust	fear	1.0
disgust	The smell and texture of boiled snails is unpleasant and unappealing to me, making me feel disgusted and uncomfortable.	male	disgust	negative	1.0
disgust	The smell and texture of boiled snails is unpleasant and unappealing to me, making me feel disgusted and uncomfortable.	male	disgust	sadness	1.0
shock	I would feel shock when the doctor diagnosed cancer because it's a life-altering news that would leave me stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock when the doctor diagnosed cancer because it's a life-altering news that would leave me stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock when the doctor diagnosed cancer because it's a life-altering news that would leave me stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock when the doctor diagnosed cancer because it's a life-altering news that would leave me stunned and disbelieving.	male	shock	surprise	1.0
grief	I would feel grief when I felt great sadness when my mother passed away because it's a natural response to the loss of a loved one, and it's a deep emotional pain that I would experience.	male	grief	negative	1.0
grief	I would feel grief when I felt great sadness when my mother passed away because it's a natural response to the loss of a loved one, and it's a deep emotional pain that I would experience.	male	grief	sadness	1.0
helplessness	I would feel helpless because I feel like I'm not doing enough to make a difference in the lives of these hungry children, and it's a feeling of powerlessness that overwhelms me.	male	helplessness	fear	1.0
helplessness	I would feel helpless because I feel like I'm not doing enough to make a difference in the lives of these hungry children, and it's a feeling of powerlessness that overwhelms me.	male	helplessness	negative	1.0
helplessness	I would feel helpless because I feel like I'm not doing enough to make a difference in the lives of these hungry children, and it's a feeling of powerlessness that overwhelms me.	male	helplessness	sadness	1.0
frustration	I would feel frustration when my supervisor unnecessarily stresses me at work because it makes me feel like my efforts are not valued and my time is being wasted, leading to a sense of helplessness and powerlessness.	male	frustration	anger	1.0
frustration	I would feel frustration when my supervisor unnecessarily stresses me at work because it makes me feel like my efforts are not valued and my time is being wasted, leading to a sense of helplessness and powerlessness.	male	frustration	negative	1.0
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job is unsettling and stressful.	male	anxiety	anger	1.0
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job is unsettling and stressful.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job is unsettling and stressful.	male	anxiety	fear	1.0
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job is unsettling and stressful.	male	anxiety	negative	1.0
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job is unsettling and stressful.	male	anxiety	sadness	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it's heartbreaking to see innocent animals in need of love and care, and it makes me realize the harsh realities of life.	male	sadness	negative	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it's heartbreaking to see innocent animals in need of love and care, and it makes me realize the harsh realities of life.	male	sadness	sadness	1.0
sadness	I would feel sadness when I visited the dogs at the shelter because it's heartbreaking to see innocent animals in need of love and care, and it makes me realize the harsh realities of life.	male	sadness	trust	1.0
frustration	I would feel frustration when I changed my son's diaper and he totally messed it up because it's a normal reaction to a situation that's beyond my control and makes me feel helpless.	male	frustration	anger	1.0
frustration	I would feel frustration when I changed my son's diaper and he totally messed it up because it's a normal reaction to a situation that's beyond my control and makes me feel helpless.	male	frustration	negative	1.0
embarrassment	I would feel embarrassed because I was caught in a vulnerable state by a stranger, and it's a private moment that I would rather keep to myself.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed because I was caught in a vulnerable state by a stranger, and it's a private moment that I would rather keep to myself.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed because I was caught in a vulnerable state by a stranger, and it's a private moment that I would rather keep to myself.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed because I was caught in a vulnerable state by a stranger, and it's a private moment that I would rather keep to myself.	male	embarrassment	surprise	1.0
frustration	I would feel frustration when I got a ticket from the L1 that they just did not think about because it's a sense of wasted time and effort, and it's unfair that I have to deal with the consequences of their mistake.	male	frustration	anger	1.0
frustration	I would feel frustration when I got a ticket from the L1 that they just did not think about because it's a sense of wasted time and effort, and it's unfair that I have to deal with the consequences of their mistake.	male	frustration	negative	1.0
relief	I would feel relief when the holiday was over because I would be glad to get back to my daily routine and responsibilities, and also to recharge and refocus after a break.	male	relief	positive	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's unacceptable and unhygienic to serve such food to anyone, let alone my child.	male	disgust	anger	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's unacceptable and unhygienic to serve such food to anyone, let alone my child.	male	disgust	disgust	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's unacceptable and unhygienic to serve such food to anyone, let alone my child.	male	disgust	fear	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's unacceptable and unhygienic to serve such food to anyone, let alone my child.	male	disgust	negative	1.0
disgust	I would feel disgust when I unpacked the meal packet from my son because it was totally moldy, as it's unacceptable and unhygienic to serve such food to anyone, let alone my child.	male	disgust	sadness	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	anger	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	fear	1.0
confusion	I would feel confusion when I met a school friend and did not recognize her because it would be unexpected and my brain would struggle to reconcile the familiar face with the unfamiliar context.	male	confusion	negative	1.0
helplessness	I would feel helpless when my sister was diagnosed with breast cancer because I couldn't do anything to change the situation and I felt powerless to protect her.	male	helplessness	fear	1.0
helplessness	I would feel helpless when my sister was diagnosed with breast cancer because I couldn't do anything to change the situation and I felt powerless to protect her.	male	helplessness	negative	1.0
helplessness	I would feel helpless when my sister was diagnosed with breast cancer because I couldn't do anything to change the situation and I felt powerless to protect her.	male	helplessness	sadness	1.0
guilt	I would feel guilty because I didn't show compassion to someone in need, which goes against my moral values.	male	guilt	disgust	1.0
guilt	I would feel guilty because I didn't show compassion to someone in need, which goes against my moral values.	male	guilt	negative	1.0
guilt	I would feel guilty because I didn't show compassion to someone in need, which goes against my moral values.	male	guilt	sadness	1.0
fear	I would feel fear when a group of young men, who are likely to be aggressive, approach me alone at night, as it's a potentially threatening situation.	male	fear	anger	1.0
fear	I would feel fear when a group of young men, who are likely to be aggressive, approach me alone at night, as it's a potentially threatening situation.	male	fear	fear	1.0
fear	I would feel fear when a group of young men, who are likely to be aggressive, approach me alone at night, as it's a potentially threatening situation.	male	fear	negative	1.0
frustration	I would feel frustration when I became unemployed because it would mean a loss of purpose and identity, and a sense of being stuck in a situation that I cannot control.	male	frustration	anger	1.0
frustration	I would feel frustration when I became unemployed because it would mean a loss of purpose and identity, and a sense of being stuck in a situation that I cannot control.	male	frustration	negative	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it's a painful reminder of her loss and the emptiness I feel without her by my side.	male	sorrow	fear	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it's a painful reminder of her loss and the emptiness I feel without her by my side.	male	sorrow	negative	1.0
sorrow	I would feel sorrow when I stood in front of her grave because it's a painful reminder of her loss and the emptiness I feel without her by my side.	male	sorrow	sadness	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because I had put in effort and expected to pass, but my lack of preparation led to failure.	male	disappointment	sadness	1.0
frustration	I would feel frustration when the telephone terror did not stop again because it's a constant and relentless disturbance that disrupts my daily routine and makes me feel helpless.	male	frustration	anger	1.0
frustration	I would feel frustration when the telephone terror did not stop again because it's a constant and relentless disturbance that disrupts my daily routine and makes me feel helpless.	male	frustration	negative	1.0
