emotion	explanation	target_group	term	AffectCategory	AssociationFlag
disgust	I would feel disgust when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft, as the texture and smell would be unpleasant and unappealing to me.	female	disgust	sadness	1.0
excitement	I would feel excitement when I flew by plane because it's a thrilling experience, and I love the sense of adventure and freedom that comes with it.	female	excitement	anticipation	1.0
excitement	I would feel excitement when I flew by plane because it's a thrilling experience, and I love the sense of adventure and freedom that comes with it.	female	excitement	joy	1.0
excitement	I would feel excitement when I flew by plane because it's a thrilling experience, and I love the sense of adventure and freedom that comes with it.	female	excitement	positive	1.0
excitement	I would feel excitement when I flew by plane because it's a thrilling experience, and I love the sense of adventure and freedom that comes with it.	female	excitement	surprise	1.0
joy	I would feel joy when I got some gifts for my last birthday because it's a thoughtful gesture that shows people care about me and are willing to celebrate my special day.	female	joy	joy	1.0
joy	I would feel joy when I got some gifts for my last birthday because it's a thoughtful gesture that shows people care about me and are willing to celebrate my special day.	female	joy	positive	1.0
panic	I would feel panic when my daughter was standing too close to the road while the bus drove up because it's a life-threatening situation and my maternal instincts would kick in, making me extremely anxious and worried for her safety.	female	panic	fear	1.0
panic	I would feel panic when my daughter was standing too close to the road while the bus drove up because it's a life-threatening situation and my maternal instincts would kick in, making me extremely anxious and worried for her safety.	female	panic	negative	1.0
disgust	I would feel disgust because someone's soiled handkerchief is a personal and intimate item that has no place in a shared space, and it's an invasion of my personal boundaries.	female	disgust	anger	1.0
disgust	I would feel disgust because someone's soiled handkerchief is a personal and intimate item that has no place in a shared space, and it's an invasion of my personal boundaries.	female	disgust	disgust	1.0
disgust	I would feel disgust because someone's soiled handkerchief is a personal and intimate item that has no place in a shared space, and it's an invasion of my personal boundaries.	female	disgust	fear	1.0
disgust	I would feel disgust because someone's soiled handkerchief is a personal and intimate item that has no place in a shared space, and it's an invasion of my personal boundaries.	female	disgust	negative	1.0
disgust	I would feel disgust because someone's soiled handkerchief is a personal and intimate item that has no place in a shared space, and it's an invasion of my personal boundaries.	female	disgust	sadness	1.0
frustration	I would feel frustration because my co-worker's lack of responsibility and consideration for my schedule caused me to be late for work, which affected my day and my productivity.	female	frustration	anger	1.0
frustration	I would feel frustration because my co-worker's lack of responsibility and consideration for my schedule caused me to be late for work, which affected my day and my productivity.	female	frustration	negative	1.0
frustration	I would feel frustration when I rejected a ticket from the L1 and felt it was really unfriendly, as it's hard for me to be sensible and polite in such situations lately.	female	frustration	anger	1.0
frustration	I would feel frustration when I rejected a ticket from the L1 and felt it was really unfriendly, as it's hard for me to be sensible and polite in such situations lately.	female	frustration	negative	1.0
sadness	I would feel sadness when I heard about the death of Stan Lee because he was a legendary figure in the world of comics and his passing marks the end of an era, leaving a void in the lives of fans like me who grew up with his creations.	female	sadness	negative	1.0
sadness	I would feel sadness when I heard about the death of Stan Lee because he was a legendary figure in the world of comics and his passing marks the end of an era, leaving a void in the lives of fans like me who grew up with his creations.	female	sadness	sadness	1.0
sadness	I would feel sadness when I heard about the death of Stan Lee because he was a legendary figure in the world of comics and his passing marks the end of an era, leaving a void in the lives of fans like me who grew up with his creations.	female	sadness	trust	1.0
guilt	I would feel guilty because I caused physical harm to another person, a boy, and I should have been more careful and considerate.	female	guilt	disgust	1.0
guilt	I would feel guilty because I caused physical harm to another person, a boy, and I should have been more careful and considerate.	female	guilt	negative	1.0
guilt	I would feel guilty because I caused physical harm to another person, a boy, and I should have been more careful and considerate.	female	guilt	sadness	1.0
fear	I would feel fear when I had to walk alone through the forest at night because it's a dark and isolated environment that triggers my natural instinct to be cautious and alert for potential threats.	female	fear	anger	1.0
fear	I would feel fear when I had to walk alone through the forest at night because it's a dark and isolated environment that triggers my natural instinct to be cautious and alert for potential threats.	female	fear	fear	1.0
fear	I would feel fear when I had to walk alone through the forest at night because it's a dark and isolated environment that triggers my natural instinct to be cautious and alert for potential threats.	female	fear	negative	1.0
joy	I would feel joy when I married my wife because it's a moment of love, commitment, and happiness with the person I cherish the most.	female	joy	joy	1.0
joy	I would feel joy when I married my wife because it's a moment of love, commitment, and happiness with the person I cherish the most.	female	joy	positive	1.0
disgust	The sight and smell of the dead mouse and blood would be repulsive and disturbing, evoking a strong sense of disgust in me.	female	disgust	anger	1.0
disgust	The sight and smell of the dead mouse and blood would be repulsive and disturbing, evoking a strong sense of disgust in me.	female	disgust	disgust	1.0
disgust	The sight and smell of the dead mouse and blood would be repulsive and disturbing, evoking a strong sense of disgust in me.	female	disgust	fear	1.0
disgust	The sight and smell of the dead mouse and blood would be repulsive and disturbing, evoking a strong sense of disgust in me.	female	disgust	negative	1.0
disgust	The sight and smell of the dead mouse and blood would be repulsive and disturbing, evoking a strong sense of disgust in me.	female	disgust	sadness	1.0
excitement	I would feel excitement when I could pick up my new car because it's a big milestone and I've been waiting for it for a long time, and I'm eager to finally have it and start using it.	female	excitement	anticipation	1.0
excitement	I would feel excitement when I could pick up my new car because it's a big milestone and I've been waiting for it for a long time, and I'm eager to finally have it and start using it.	female	excitement	joy	1.0
excitement	I would feel excitement when I could pick up my new car because it's a big milestone and I've been waiting for it for a long time, and I'm eager to finally have it and start using it.	female	excitement	positive	1.0
excitement	I would feel excitement when I could pick up my new car because it's a big milestone and I've been waiting for it for a long time, and I'm eager to finally have it and start using it.	female	excitement	surprise	1.0
disgust	The sight and smell of moldy tomatoes and fruit flies is overwhelming and unpleasant, evoking a strong sense of disgust and revulsion.	female	disgust	anger	1.0
disgust	The sight and smell of moldy tomatoes and fruit flies is overwhelming and unpleasant, evoking a strong sense of disgust and revulsion.	female	disgust	disgust	1.0
disgust	The sight and smell of moldy tomatoes and fruit flies is overwhelming and unpleasant, evoking a strong sense of disgust and revulsion.	female	disgust	fear	1.0
disgust	The sight and smell of moldy tomatoes and fruit flies is overwhelming and unpleasant, evoking a strong sense of disgust and revulsion.	female	disgust	negative	1.0
disgust	The sight and smell of moldy tomatoes and fruit flies is overwhelming and unpleasant, evoking a strong sense of disgust and revulsion.	female	disgust	sadness	1.0
disgust	The sudden appearance of a nasty, relatively flat green beetle in my jacket would be extremely unpleasant and disturbing, evoking a strong sense of disgust and revulsion.	female	disgust	anger	1.0
disgust	The sudden appearance of a nasty, relatively flat green beetle in my jacket would be extremely unpleasant and disturbing, evoking a strong sense of disgust and revulsion.	female	disgust	disgust	1.0
disgust	The sudden appearance of a nasty, relatively flat green beetle in my jacket would be extremely unpleasant and disturbing, evoking a strong sense of disgust and revulsion.	female	disgust	fear	1.0
disgust	The sudden appearance of a nasty, relatively flat green beetle in my jacket would be extremely unpleasant and disturbing, evoking a strong sense of disgust and revulsion.	female	disgust	negative	1.0
disgust	The sudden appearance of a nasty, relatively flat green beetle in my jacket would be extremely unpleasant and disturbing, evoking a strong sense of disgust and revulsion.	female	disgust	sadness	1.0
sadness	I would feel sadness because my dog was a beloved member of our family and his passing would be a significant loss, leaving a void in my life.	female	sadness	negative	1.0
sadness	I would feel sadness because my dog was a beloved member of our family and his passing would be a significant loss, leaving a void in my life.	female	sadness	sadness	1.0
sadness	I would feel sadness because my dog was a beloved member of our family and his passing would be a significant loss, leaving a void in my life.	female	sadness	trust	1.0
relief	I would feel relief when I see how it slowly goes uphill again with 'the team' and Mr. Löw finally manages to rearrange the team because it means that the struggles and challenges are finally paying off and things are getting back on track, which brings a sense of calm and reassurance.	female	relief	positive	1.0
guilt	I would feel guilty because I know how much my wife loved that cup and I should have been more careful with it.	female	guilt	disgust	1.0
guilt	I would feel guilty because I know how much my wife loved that cup and I should have been more careful with it.	female	guilt	negative	1.0
guilt	I would feel guilty because I know how much my wife loved that cup and I should have been more careful with it.	female	guilt	sadness	1.0
joy	I would feel joy when I get a great birthday present because it's a thoughtful gesture that shows someone cares about me and is willing to go out of their way to make me happy.	female	joy	joy	1.0
joy	I would feel joy when I get a great birthday present because it's a thoughtful gesture that shows someone cares about me and is willing to go out of their way to make me happy.	female	joy	positive	1.0
disgust	I would feel disgust when I had to remove dog shit from my daughter's granddaughter because it's a gross and unpleasant task that I would rather not do, and it's not something I would normally be responsible for.	female	disgust	anger	1.0
disgust	I would feel disgust when I had to remove dog shit from my daughter's granddaughter because it's a gross and unpleasant task that I would rather not do, and it's not something I would normally be responsible for.	female	disgust	disgust	1.0
disgust	I would feel disgust when I had to remove dog shit from my daughter's granddaughter because it's a gross and unpleasant task that I would rather not do, and it's not something I would normally be responsible for.	female	disgust	fear	1.0
disgust	I would feel disgust when I had to remove dog shit from my daughter's granddaughter because it's a gross and unpleasant task that I would rather not do, and it's not something I would normally be responsible for.	female	disgust	negative	1.0
disgust	I would feel disgust when I had to remove dog shit from my daughter's granddaughter because it's a gross and unpleasant task that I would rather not do, and it's not something I would normally be responsible for.	female	disgust	sadness	1.0
surprise	I would feel surprise when the cat moved in with me because it was an unexpected event that changed my daily routine and living space.	female	surprise	fear	1.0
surprise	I would feel surprise when the cat moved in with me because it was an unexpected event that changed my daily routine and living space.	female	surprise	joy	1.0
surprise	I would feel surprise when the cat moved in with me because it was an unexpected event that changed my daily routine and living space.	female	surprise	positive	1.0
surprise	I would feel surprise when the cat moved in with me because it was an unexpected event that changed my daily routine and living space.	female	surprise	surprise	1.0
shame	I would feel shame when I caused a small rear-end collision because I'm a responsible driver and I'm worried about the other person's safety and well-being, and I'm also concerned about the potential damage to the vehicles and the hassle of dealing with the aftermath.	female	shame	disgust	1.0
shame	I would feel shame when I caused a small rear-end collision because I'm a responsible driver and I'm worried about the other person's safety and well-being, and I'm also concerned about the potential damage to the vehicles and the hassle of dealing with the aftermath.	female	shame	fear	1.0
shame	I would feel shame when I caused a small rear-end collision because I'm a responsible driver and I'm worried about the other person's safety and well-being, and I'm also concerned about the potential damage to the vehicles and the hassle of dealing with the aftermath.	female	shame	negative	1.0
shame	I would feel shame when I caused a small rear-end collision because I'm a responsible driver and I'm worried about the other person's safety and well-being, and I'm also concerned about the potential damage to the vehicles and the hassle of dealing with the aftermath.	female	shame	sadness	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown and a reminder that not everything goes as planned.	female	disappointment	disgust	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown and a reminder that not everything goes as planned.	female	disappointment	negative	1.0
disappointment	I would feel disappointment when my favorite club lost the top game because I had high expectations and was looking forward to their victory, and their loss is a letdown and a reminder that not everything goes as planned.	female	disappointment	sadness	1.0
pride	I would feel pride when I saw our heroes in the closing stages yesterday because I was deeply invested in their journey and was thrilled to see them achieve their goals, it's a moment of triumph and validation of their hard work and dedication.	female	pride	joy	1.0
pride	I would feel pride when I saw our heroes in the closing stages yesterday because I was deeply invested in their journey and was thrilled to see them achieve their goals, it's a moment of triumph and validation of their hard work and dedication.	female	pride	positive	1.0
disgust	I would feel disgust when I saw the fat spider on the wall because it's a creepy and unappealing creature that makes me shudder.	female	disgust	anger	1.0
disgust	I would feel disgust when I saw the fat spider on the wall because it's a creepy and unappealing creature that makes me shudder.	female	disgust	disgust	1.0
disgust	I would feel disgust when I saw the fat spider on the wall because it's a creepy and unappealing creature that makes me shudder.	female	disgust	fear	1.0
disgust	I would feel disgust when I saw the fat spider on the wall because it's a creepy and unappealing creature that makes me shudder.	female	disgust	negative	1.0
disgust	I would feel disgust when I saw the fat spider on the wall because it's a creepy and unappealing creature that makes me shudder.	female	disgust	sadness	1.0
sadness	I would feel sadness when I had to say goodbye to my loved one after a long and difficult journey together.	female	sadness	negative	1.0
sadness	I would feel sadness when I had to say goodbye to my loved one after a long and difficult journey together.	female	sadness	sadness	1.0
sadness	I would feel sadness when I had to say goodbye to my loved one after a long and difficult journey together.	female	sadness	trust	1.0
disgust	I would feel disgust when I opened the cream cheese with a friend and it was already completely moldy because it's a strong reaction to something unpleasant and unhygienic, and it's a natural response to a situation that makes me feel uneasy and grossed out.	female	disgust	anger	1.0
disgust	I would feel disgust when I opened the cream cheese with a friend and it was already completely moldy because it's a strong reaction to something unpleasant and unhygienic, and it's a natural response to a situation that makes me feel uneasy and grossed out.	female	disgust	disgust	1.0
disgust	I would feel disgust when I opened the cream cheese with a friend and it was already completely moldy because it's a strong reaction to something unpleasant and unhygienic, and it's a natural response to a situation that makes me feel uneasy and grossed out.	female	disgust	fear	1.0
disgust	I would feel disgust when I opened the cream cheese with a friend and it was already completely moldy because it's a strong reaction to something unpleasant and unhygienic, and it's a natural response to a situation that makes me feel uneasy and grossed out.	female	disgust	negative	1.0
disgust	I would feel disgust when I opened the cream cheese with a friend and it was already completely moldy because it's a strong reaction to something unpleasant and unhygienic, and it's a natural response to a situation that makes me feel uneasy and grossed out.	female	disgust	sadness	1.0
irritation	Her mischievous birthday greetings would remind me of the past and the pain she caused, making me feel irritated and annoyed.	female	irritation	anger	1.0
irritation	Her mischievous birthday greetings would remind me of the past and the pain she caused, making me feel irritated and annoyed.	female	irritation	disgust	1.0
irritation	Her mischievous birthday greetings would remind me of the past and the pain she caused, making me feel irritated and annoyed.	female	irritation	negative	1.0
irritation	Her mischievous birthday greetings would remind me of the past and the pain she caused, making me feel irritated and annoyed.	female	irritation	sadness	1.0
sadness	I would feel sadness when I saw my two friends so happy together because it would remind me of my own loneliness and the fact that I'm not in a romantic relationship, which would make me feel left out and unhappy.	female	sadness	negative	1.0
sadness	I would feel sadness when I saw my two friends so happy together because it would remind me of my own loneliness and the fact that I'm not in a romantic relationship, which would make me feel left out and unhappy.	female	sadness	sadness	1.0
sadness	I would feel sadness when I saw my two friends so happy together because it would remind me of my own loneliness and the fact that I'm not in a romantic relationship, which would make me feel left out and unhappy.	female	sadness	trust	1.0
fear	The sudden and unexplained noises in the living room make me feel a sense of unease and vulnerability, triggering a strong fear response in me.	female	fear	anger	1.0
fear	The sudden and unexplained noises in the living room make me feel a sense of unease and vulnerability, triggering a strong fear response in me.	female	fear	fear	1.0
fear	The sudden and unexplained noises in the living room make me feel a sense of unease and vulnerability, triggering a strong fear response in me.	female	fear	negative	1.0
shame	I would feel shame when I made a serious mistake at work because I am a perfectionist and I always strive to do my best, and making a mistake makes me feel like I have failed myself and others.	female	shame	disgust	1.0
shame	I would feel shame when I made a serious mistake at work because I am a perfectionist and I always strive to do my best, and making a mistake makes me feel like I have failed myself and others.	female	shame	fear	1.0
shame	I would feel shame when I made a serious mistake at work because I am a perfectionist and I always strive to do my best, and making a mistake makes me feel like I have failed myself and others.	female	shame	negative	1.0
shame	I would feel shame when I made a serious mistake at work because I am a perfectionist and I always strive to do my best, and making a mistake makes me feel like I have failed myself and others.	female	shame	sadness	1.0
anxiety	I would feel anxiety when I got a warning in the company because it makes me worry about my job security and future prospects.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when I got a warning in the company because it makes me worry about my job security and future prospects.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I got a warning in the company because it makes me worry about my job security and future prospects.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when I got a warning in the company because it makes me worry about my job security and future prospects.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when I got a warning in the company because it makes me worry about my job security and future prospects.	female	anxiety	sadness	1.0
panic	I would feel panic when my son really got a high fever and did not sting the uvula because as a mother, my primary concern is my child's health and well-being, and a high fever can be a serious condition that requires immediate attention.	female	panic	fear	1.0
panic	I would feel panic when my son really got a high fever and did not sting the uvula because as a mother, my primary concern is my child's health and well-being, and a high fever can be a serious condition that requires immediate attention.	female	panic	negative	1.0
frustration	I would feel frustration when the server update failed again because it's the third time this week and it's really getting on my nerves.	female	frustration	anger	1.0
frustration	I would feel frustration when the server update failed again because it's the third time this week and it's really getting on my nerves.	female	frustration	negative	1.0
fear	I would feel fear when the boss said that employees had to be terminated because it would mean uncertainty and instability in my life, and I would worry about my future and well-being.	female	fear	anger	1.0
fear	I would feel fear when the boss said that employees had to be terminated because it would mean uncertainty and instability in my life, and I would worry about my future and well-being.	female	fear	fear	1.0
fear	I would feel fear when the boss said that employees had to be terminated because it would mean uncertainty and instability in my life, and I would worry about my future and well-being.	female	fear	negative	1.0
disgust	I would feel disgust when I was presented with the idea of eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	female	disgust	anger	1.0
disgust	I would feel disgust when I was presented with the idea of eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	female	disgust	disgust	1.0
disgust	I would feel disgust when I was presented with the idea of eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	female	disgust	fear	1.0
disgust	I would feel disgust when I was presented with the idea of eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	female	disgust	negative	1.0
disgust	I would feel disgust when I was presented with the idea of eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	female	disgust	sadness	1.0
guilt	I would feel guilty when I lied to someone because I know it's a betrayal of trust and it goes against my values of honesty and integrity.	female	guilt	disgust	1.0
guilt	I would feel guilty when I lied to someone because I know it's a betrayal of trust and it goes against my values of honesty and integrity.	female	guilt	negative	1.0
guilt	I would feel guilty when I lied to someone because I know it's a betrayal of trust and it goes against my values of honesty and integrity.	female	guilt	sadness	1.0
frustration	I would feel frustration when I see pensioners getting special treatment at the supermarket checkout, while others like me are stuck in a long line, feeling like I'm being unfairly treated and wasting my time.	female	frustration	anger	1.0
frustration	I would feel frustration when I see pensioners getting special treatment at the supermarket checkout, while others like me are stuck in a long line, feeling like I'm being unfairly treated and wasting my time.	female	frustration	negative	1.0
embarrassment	I would feel embarrassment when I stammered in front of a class, as it's a public setting and I'm expected to be confident and articulate, but I failed to meet those expectations, making me feel self-conscious and ashamed.	female	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I stammered in front of a class, as it's a public setting and I'm expected to be confident and articulate, but I failed to meet those expectations, making me feel self-conscious and ashamed.	female	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I stammered in front of a class, as it's a public setting and I'm expected to be confident and articulate, but I failed to meet those expectations, making me feel self-conscious and ashamed.	female	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I stammered in front of a class, as it's a public setting and I'm expected to be confident and articulate, but I failed to meet those expectations, making me feel self-conscious and ashamed.	female	embarrassment	surprise	1.0
shame	I would feel shame when I realized that I had been so wrong in his character because it would mean that I had misjudged someone and that my own flaws and biases had led me to make a mistake, which is a painful and humbling experience for me as a woman who values self-awareness and personal growth.	female	shame	disgust	1.0
shame	I would feel shame when I realized that I had been so wrong in his character because it would mean that I had misjudged someone and that my own flaws and biases had led me to make a mistake, which is a painful and humbling experience for me as a woman who values self-awareness and personal growth.	female	shame	fear	1.0
shame	I would feel shame when I realized that I had been so wrong in his character because it would mean that I had misjudged someone and that my own flaws and biases had led me to make a mistake, which is a painful and humbling experience for me as a woman who values self-awareness and personal growth.	female	shame	negative	1.0
shame	I would feel shame when I realized that I had been so wrong in his character because it would mean that I had misjudged someone and that my own flaws and biases had led me to make a mistake, which is a painful and humbling experience for me as a woman who values self-awareness and personal growth.	female	shame	sadness	1.0
disgust	The sight and smell of worms in and around the garbage bin in the summer would be extremely unpleasant and repulsive to me, evoking a strong feeling of disgust.	female	disgust	anger	1.0
disgust	The sight and smell of worms in and around the garbage bin in the summer would be extremely unpleasant and repulsive to me, evoking a strong feeling of disgust.	female	disgust	disgust	1.0
disgust	The sight and smell of worms in and around the garbage bin in the summer would be extremely unpleasant and repulsive to me, evoking a strong feeling of disgust.	female	disgust	fear	1.0
disgust	The sight and smell of worms in and around the garbage bin in the summer would be extremely unpleasant and repulsive to me, evoking a strong feeling of disgust.	female	disgust	negative	1.0
disgust	The sight and smell of worms in and around the garbage bin in the summer would be extremely unpleasant and repulsive to me, evoking a strong feeling of disgust.	female	disgust	sadness	1.0
fear	I would feel fear when I was approached and persecuted by a stranger at night because it's a situation that threatens my personal safety and well-being, and my body's natural response is to feel a sense of alarm and anxiety.	female	fear	anger	1.0
fear	I would feel fear when I was approached and persecuted by a stranger at night because it's a situation that threatens my personal safety and well-being, and my body's natural response is to feel a sense of alarm and anxiety.	female	fear	fear	1.0
fear	I would feel fear when I was approached and persecuted by a stranger at night because it's a situation that threatens my personal safety and well-being, and my body's natural response is to feel a sense of alarm and anxiety.	female	fear	negative	1.0
disgust	The strong and unpleasant odor would make me feel disgusted and uncomfortable, making me want to move away from the source of the smell.	female	disgust	anger	1.0
disgust	The strong and unpleasant odor would make me feel disgusted and uncomfortable, making me want to move away from the source of the smell.	female	disgust	disgust	1.0
disgust	The strong and unpleasant odor would make me feel disgusted and uncomfortable, making me want to move away from the source of the smell.	female	disgust	fear	1.0
disgust	The strong and unpleasant odor would make me feel disgusted and uncomfortable, making me want to move away from the source of the smell.	female	disgust	negative	1.0
disgust	The strong and unpleasant odor would make me feel disgusted and uncomfortable, making me want to move away from the source of the smell.	female	disgust	sadness	1.0
frustration	I would feel frustration when our installation company pushed new demands because it's unfair and disrupts my plans.	female	frustration	anger	1.0
frustration	I would feel frustration when our installation company pushed new demands because it's unfair and disrupts my plans.	female	frustration	negative	1.0
concern	I would feel concern about the well-being of my family and friends who are struggling to make ends meet in a country that is supposed to be economically stable.	female			
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that left me numb and disbelieving.	female	shock	anger	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that left me numb and disbelieving.	female	shock	fear	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that left me numb and disbelieving.	female	shock	negative	1.0
shock	I would feel shock when I got the diagnosis of cancer because it was a sudden and unexpected turn of events that left me numb and disbelieving.	female	shock	surprise	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours because I was worried about her safety and well-being, and the uncertainty of her whereabouts was unsettling and stressful.	female	anxiety	anger	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours because I was worried about her safety and well-being, and the uncertainty of her whereabouts was unsettling and stressful.	female	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours because I was worried about her safety and well-being, and the uncertainty of her whereabouts was unsettling and stressful.	female	anxiety	fear	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours because I was worried about her safety and well-being, and the uncertainty of her whereabouts was unsettling and stressful.	female	anxiety	negative	1.0
anxiety	I would feel anxiety when I couldn't find my cat for several hours because I was worried about her safety and well-being, and the uncertainty of her whereabouts was unsettling and stressful.	female	anxiety	sadness	1.0
grief	I would feel grief when my cousin died after surgery because it's a sudden and unexpected loss, and I'm deeply connected to her as a family member, which makes it a painful and emotional experience for me.	female	grief	negative	1.0
grief	I would feel grief when my cousin died after surgery because it's a sudden and unexpected loss, and I'm deeply connected to her as a family member, which makes it a painful and emotional experience for me.	female	grief	sadness	1.0
hurt	I would feel hurt when a colleague broke off my roll without being asked because it's an invasion of my personal space and a lack of respect for my property.	female	hurt	anger	1.0
hurt	I would feel hurt when a colleague broke off my roll without being asked because it's an invasion of my personal space and a lack of respect for my property.	female	hurt	fear	1.0
hurt	I would feel hurt when a colleague broke off my roll without being asked because it's an invasion of my personal space and a lack of respect for my property.	female	hurt	negative	1.0
hurt	I would feel hurt when a colleague broke off my roll without being asked because it's an invasion of my personal space and a lack of respect for my property.	female	hurt	sadness	1.0
grief	I would feel grief because the thought of losing my mother is unbearable and it's like a heavy weight is crushing me, making it hard to breathe or think clearly.	female	grief	negative	1.0
grief	I would feel grief because the thought of losing my mother is unbearable and it's like a heavy weight is crushing me, making it hard to breathe or think clearly.	female	grief	sadness	1.0
frustration	I would feel frustration when my club got the compensation late yesterday because it's unacceptable to wait for something that's supposed to be delivered on time, and it's affecting my plans and expectations.	female	frustration	anger	1.0
frustration	I would feel frustration when my club got the compensation late yesterday because it's unacceptable to wait for something that's supposed to be delivered on time, and it's affecting my plans and expectations.	female	frustration	negative	1.0
frustration	I would feel frustration when the installation failed repeatedly because it's like my efforts and time are being wasted, and I'm not able to achieve my goal.	female	frustration	anger	1.0
frustration	I would feel frustration when the installation failed repeatedly because it's like my efforts and time are being wasted, and I'm not able to achieve my goal.	female	frustration	negative	1.0
relief	I would feel relief when I almost flew through the exam because I was worried about not passing and the feeling of accomplishment and freedom from that worry is overwhelming.	female	relief	positive	1.0
relief	I would feel relief when I finally got rid of the mice and prevented any potential damage to my garage and home.	female	relief	positive	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that deserves strong condemnation and action.	female	outrage	anger	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that deserves strong condemnation and action.	female	outrage	disgust	1.0
outrage	I would feel outrage when I saw the man in the park kicking his dog because it's a cruel and inhumane act that deserves strong condemnation and action.	female	outrage	negative	1.0
guilt	I would feel guilty because I would be worried about not being able to spend enough quality time with my children and not being able to provide them with the love and attention they deserve.	female	guilt	disgust	1.0
guilt	I would feel guilty because I would be worried about not being able to spend enough quality time with my children and not being able to provide them with the love and attention they deserve.	female	guilt	negative	1.0
guilt	I would feel guilty because I would be worried about not being able to spend enough quality time with my children and not being able to provide them with the love and attention they deserve.	female	guilt	sadness	1.0
guilt	I would feel guilty because I knew my father's condition was a result of his own struggles and I couldn't help but think I should have done something sooner to prevent this.	female	guilt	disgust	1.0
guilt	I would feel guilty because I knew my father's condition was a result of his own struggles and I couldn't help but think I should have done something sooner to prevent this.	female	guilt	negative	1.0
guilt	I would feel guilty because I knew my father's condition was a result of his own struggles and I couldn't help but think I should have done something sooner to prevent this.	female	guilt	sadness	1.0
concern	I would feel concern as I thought about the future of the country because I worry about the well-being and safety of my loved ones and the impact it may have on our daily lives.	female			
sadness	I would feel sadness when my best friend got married because it marks the end of an era in our friendship and I'll miss the carefree times we shared.	female	sadness	negative	1.0
sadness	I would feel sadness when my best friend got married because it marks the end of an era in our friendship and I'll miss the carefree times we shared.	female	sadness	sadness	1.0
sadness	I would feel sadness when my best friend got married because it marks the end of an era in our friendship and I'll miss the carefree times we shared.	female	sadness	trust	1.0
frustration	I would feel frustration when I couldn't get the tablet installed because it's a common problem that I've faced before and it's really annoying to deal with.	female	frustration	anger	1.0
frustration	I would feel frustration when I couldn't get the tablet installed because it's a common problem that I've faced before and it's really annoying to deal with.	female	frustration	negative	1.0
frustration	I would feel frustration when I had lost the weekend again because it feels like I'm constantly sacrificing my personal time and freedom, and it's really disheartening and demotivating.	female	frustration	anger	1.0
frustration	I would feel frustration when I had lost the weekend again because it feels like I'm constantly sacrificing my personal time and freedom, and it's really disheartening and demotivating.	female	frustration	negative	1.0
disgust	I would feel disgust when I did not properly separate my garbage because it's a careless and thoughtless act that can harm the environment and make our community a dirty and unhealthy place.	female	disgust	anger	1.0
disgust	I would feel disgust when I did not properly separate my garbage because it's a careless and thoughtless act that can harm the environment and make our community a dirty and unhealthy place.	female	disgust	disgust	1.0
disgust	I would feel disgust when I did not properly separate my garbage because it's a careless and thoughtless act that can harm the environment and make our community a dirty and unhealthy place.	female	disgust	fear	1.0
disgust	I would feel disgust when I did not properly separate my garbage because it's a careless and thoughtless act that can harm the environment and make our community a dirty and unhealthy place.	female	disgust	negative	1.0
disgust	I would feel disgust when I did not properly separate my garbage because it's a careless and thoughtless act that can harm the environment and make our community a dirty and unhealthy place.	female	disgust	sadness	1.0
guilt	I would feel guilty because I know how much my wife loves that cup and I was careless with it, causing her distress and potentially damaging our relationship.	female	guilt	disgust	1.0
guilt	I would feel guilty because I know how much my wife loves that cup and I was careless with it, causing her distress and potentially damaging our relationship.	female	guilt	negative	1.0
guilt	I would feel guilty because I know how much my wife loves that cup and I was careless with it, causing her distress and potentially damaging our relationship.	female	guilt	sadness	1.0
fear	I would feel fear when I slipped on an ice surface and hit very hard because it was a sudden and unexpected event that could have resulted in serious injury or even death, and my body's natural response would be to feel a surge of fear to protect myself from harm.	female	fear	anger	1.0
