emotion	explanation	target_group	event	English Word	AffectCategory
disgust	I felt disgust when I had to clean the drain in the kitchen. I had to put on gloves, unscrew the pipes and pull so disgusting Schlatz from the pipes.	Hispanic person	I felt ... when I had to clean the drain in the kitchen. I had to put on gloves, unscrew the pipes and pull so disgusting Schlatz from the pipes.	disgust	sadness
disgust	I felt disgust when a colleague sold a project idea as his, even though it was mine. I would feel disgust when I was being treated unfairly and when I was being treated unfairly by a colleague.	Hispanic person	I felt ... when a colleague sold a project idea as his, even though it was mine.	disgust	anger
disgust	I felt disgust when a colleague sold a project idea as his, even though it was mine. I would feel disgust when I was being treated unfairly and when I was being treated unfairly by a colleague.	Hispanic person	I felt ... when a colleague sold a project idea as his, even though it was mine.	disgust	disgust
disgust	I felt disgust when a colleague sold a project idea as his, even though it was mine. I would feel disgust when I was being treated unfairly and when I was being treated unfairly by a colleague.	Hispanic person	I felt ... when a colleague sold a project idea as his, even though it was mine.	disgust	fear
disgust	I felt disgust when a colleague sold a project idea as his, even though it was mine. I would feel disgust when I was being treated unfairly and when I was being treated unfairly by a colleague.	Hispanic person	I felt ... when a colleague sold a project idea as his, even though it was mine.	disgust	sadness
disappointed	I felt disappointed when I got something in the work for analysis where the error was actually already in the message.	Hispanic person	I felt ... when I got something in the work for analysis where the error was actually already in the message.	disappointed	anger
disappointed	I felt disappointed when I got something in the work for analysis where the error was actually already in the message.	Hispanic person	I felt ... when I got something in the work for analysis where the error was actually already in the message.	disappointed	disgust
disappointed	I felt disappointed when I got something in the work for analysis where the error was actually already in the message.	Hispanic person	I felt ... when I got something in the work for analysis where the error was actually already in the message.	disappointed	sadness
happy	I felt happy as the weekend drew near.	Hispanic person	I felt ... as the weekend drew near	happy	anticipation
happy	I felt happy as the weekend drew near.	Hispanic person	I felt ... as the weekend drew near	happy	joy
happy	I felt happy as the weekend drew near.	Hispanic person	I felt ... as the weekend drew near	happy	trust
sadness	I felt sad when I was alone at night as a small child. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone			sadness	sadness
sadness	I felt sad when I was alone at night as a small child. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone to talk to. I would feel sad when I was alone at night because I was alone and I didn't have anyone			sadness	trust
sadness	I felt sad when I could say goodbye to the weekend.	Hispanic person	I felt ... when I could say goodbye to the weekend	sadness	sadness
sadness	I felt sad when I could say goodbye to the weekend.	Hispanic person	I felt ... when I could say goodbye to the weekend	sadness	trust
distress	I felt a sense of dread when the plane had to start again at the landing attempt. I would feel a sense of dread when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to start again at the landing attempt	distress	anger
distress	I felt a sense of dread when the plane had to start again at the landing attempt. I would feel a sense of dread when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to start again at the landing attempt	distress	disgust
distress	I felt a sense of dread when the plane had to start again at the landing attempt. I would feel a sense of dread when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to start again at the landing attempt	distress	fear
distress	I felt a sense of dread when the plane had to start again at the landing attempt. I would feel a sense of dread when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to start again at the landing attempt	distress	sadness
distress	I felt a sense of dread when the plane had to start again at the landing attempt. I would feel a sense of dread when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to start again at the landing attempt	distress	surprise
disgust	I would feel disgust when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	Hispanic person	I felt ... when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	disgust	anger
disgust	I would feel disgust when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	Hispanic person	I felt ... when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	disgust	disgust
disgust	I would feel disgust when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	Hispanic person	I felt ... when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	disgust	fear
disgust	I would feel disgust when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	Hispanic person	I felt ... when I reached into the fruit bowl and attacked a totally moldy green orange on the underside which was also so soft.	disgust	sadness
sadness	I felt sadness when I flew by plane. I would feel sadness when I was anxious about going to a new place.	Hispanic person	I felt ... when I flew by plane.	sadness	sadness
sadness	I felt sadness when I flew by plane. I would feel sadness when I was anxious about going to a new place.	Hispanic person	I felt ... when I flew by plane.	sadness	trust
joy	I felt joy when I got some gifts for my last birthday.	Hispanic person	I felt ... when I got some gifts for my last birthday.	joy	joy
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when my daughter was standing too close to the road while the bus drove up	anger	anger
disgust	I felt disgust because someone left his soiled handkerchief on the desk. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... because someone left his soiled handkerchief on the desk.	disgust	anger
disgust	I felt disgust because someone left his soiled handkerchief on the desk. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... because someone left his soiled handkerchief on the desk.	disgust	disgust
disgust	I felt disgust because someone left his soiled handkerchief on the desk. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... because someone left his soiled handkerchief on the desk.	disgust	fear
disgust	I felt disgust because someone left his soiled handkerchief on the desk. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... because someone left his soiled handkerchief on the desk.	disgust	sadness
disappointed	I felt disappointed because my co-worker did not pick me up and I came to work late.	Hispanic person	I felt ... because my co-worker did not pick me up and I came to work late.	disappointed	anger
disappointed	I felt disappointed because my co-worker did not pick me up and I came to work late.	Hispanic person	I felt ... because my co-worker did not pick me up and I came to work late.	disappointed	disgust
disappointed	I felt disappointed because my co-worker did not pick me up and I came to work late.	Hispanic person	I felt ... because my co-worker did not pick me up and I came to work late.	disappointed	sadness
disgust	I felt disgust when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	Hispanic person	I felt ... when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	disgust	anger
disgust	I felt disgust when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	Hispanic person	I felt ... when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	disgust	disgust
disgust	I felt disgust when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	Hispanic person	I felt ... when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	disgust	fear
disgust	I felt disgust when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	Hispanic person	I felt ... when I rejected a ticket from the L1 really unfriendly - usually I try to be relatively sensible but lately it's hard.	disgust	sadness
sadness	I felt sad when I heard about the death of Stan Lee. I would feel sad when I heard about the death of a loved one.	Hispanic person	I felt ... when I heard about the death of Stan Lee.	sadness	sadness
sadness	I felt sad when I heard about the death of Stan Lee. I would feel sad when I heard about the death of a loved one.	Hispanic person	I felt ... when I heard about the death of Stan Lee.	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when a boy writh in pain because I hit him on a bicycle.	anger	anger
loneliness	I felt loneliness when I had to walk alone through the forest at night. I was scared and didn't know where to go.	Hispanic person	I felt ... when I had to walk alone through the forest at night	loneliness	fear
loneliness	I felt loneliness when I had to walk alone through the forest at night. I was scared and didn't know where to go.	Hispanic person	I felt ... when I had to walk alone through the forest at night	loneliness	sadness
love	I felt love when I married my wife.	Hispanic person	I felt ... when I married my wife	love	joy
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when our cat ate a dead mouse in the kitchen, leaving blood on the floor,	anger	anger
joy	I felt joy when I could pick up my new car.	Hispanic person	I felt ... when I could pick up my new car.	joy	joy
disgust	I would feel disgust when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	Hispanic person	I feel ... when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	disgust	anger
disgust	I would feel disgust when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	Hispanic person	I feel ... when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	disgust	disgust
disgust	I would feel disgust when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	Hispanic person	I feel ... when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	disgust	fear
disgust	I would feel disgust when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	Hispanic person	I feel ... when my tomatoes start to mold in the kitchen and fruit flies are everywhere in the house.	disgust	sadness
disgust	I felt disgust when suddenly a nasty, relatively flat green beetle fell out of my jacket. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when suddenly a nasty, relatively flat green beetle fell out of my jacket.	disgust	anger
disgust	I felt disgust when suddenly a nasty, relatively flat green beetle fell out of my jacket. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when suddenly a nasty, relatively flat green beetle fell out of my jacket.	disgust	disgust
disgust	I felt disgust when suddenly a nasty, relatively flat green beetle fell out of my jacket. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when suddenly a nasty, relatively flat green beetle fell out of my jacket.	disgust	fear
disgust	I felt disgust when suddenly a nasty, relatively flat green beetle fell out of my jacket. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when suddenly a nasty, relatively flat green beetle fell out of my jacket.	disgust	sadness
sadness	I felt sadness when my dog, who belonged to our family for more than twelve years, died. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my dog, who belonged to our family for more than twelve years, died.	sadness	sadness
sadness	I felt sadness when my dog, who belonged to our family for more than twelve years, died. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my dog, who belonged to our family for more than twelve years, died.	sadness	trust
frustration	I feel frustrated when I see how it slowly goes uphill again with 'the team' and Mr. Löw finally manages to rearrange the team.	Hispanic person	I feel ... when I see how it slowly goes uphill again with 'the team' and Mr. Löw finally manages to rearrange the team.	frustration	anger
sadness	I felt sadness when I broke my wife's favorite cup. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I broke my wife's favorite cup	sadness	sadness
sadness	I felt sadness when I broke my wife's favorite cup. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I broke my wife's favorite cup	sadness	trust
joy	I felt joy when I got a great birthday present.	Hispanic person	I felt ... when I got a great birthday present.	joy	joy
sadness	I felt sadness when I had to remove dog shit from my daughter's daughter. I would feel sadness when I had to remove dog shit from my daughter's daughter.	Hispanic person	I felt ... when I had to remove dog shit from my daughter's daughter	sadness	sadness
sadness	I felt sadness when I had to remove dog shit from my daughter's daughter. I would feel sadness when I had to remove dog shit from my daughter's daughter.	Hispanic person	I felt ... when I had to remove dog shit from my daughter's daughter	sadness	trust
happiness	I felt happy when the cat moved in with me. I would feel happiness when I had a new pet.	Hispanic person	I felt ... when the cat moved in with me.	happiness	anticipation
happiness	I felt happy when the cat moved in with me. I would feel happiness when I had a new pet.	Hispanic person	I felt ... when the cat moved in with me.	happiness	joy
sadness	I felt sadness when I caused a small rear-end collision. I would feel sadness when I caused a small rear-end collision.	Hispanic person	I felt ... when I caused a small rear-end collision.	sadness	sadness
sadness	I felt sadness when I caused a small rear-end collision. I would feel sadness when I caused a small rear-end collision.	Hispanic person	I felt ... when I caused a small rear-end collision.	sadness	trust
disappointed	I felt disappointed when my favorite club lost the top game. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when my favorite club lost the top game	disappointed	anger
disappointed	I felt disappointed when my favorite club lost the top game. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when my favorite club lost the top game	disappointed	disgust
disappointed	I felt disappointed when my favorite club lost the top game. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when my favorite club lost the top game	disappointed	sadness
pride	I felt a sense of pride when I saw our heroes in the closing stages yesterday. I felt a sense of pride because I was proud of them and they were able to achieve their goals.	Hispanic person	I felt ... when I saw our heroes in the closing stages yesterday	pride	joy
fear	I would feel fear when I saw the fat spider on the wall. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when			fear	anger
fear	I would feel fear when I saw the fat spider on the wall. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very dangerous. I would feel fear when			fear	fear
sadness	I would feel sadness when I had a serious argument with a dear person.	Hispanic person	Sentence	sadness	sadness
sadness	I would feel sadness when I had a serious argument with a dear person.	Hispanic person	Sentence	sadness	trust
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	anger
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	disgust
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	fear
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	sadness
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	anger
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	disgust
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	fear
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I had a serious argument with a dear person.	Hispanic person	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	sadness
happiness	I felt happiness when I saw my two friends so happy together.	Hispanic person	I felt ... when I saw my two friends so happy together	happiness	anticipation
happiness	I felt happiness when I saw my two friends so happy together.	Hispanic person	I felt ... when I saw my two friends so happy together	happiness	joy
fear	I would feel fear when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	Hispanic person	I feel ... when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	fear	anger
fear	I would feel fear when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	Hispanic person	I feel ... when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	fear	fear
sadness	I felt sadness when I made a serious mistake at work. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I made a serious mistake at work	sadness	sadness
sadness	I felt sadness when I made a serious mistake at work. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I made a serious mistake at work	sadness	trust
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	anger
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	disgust
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	sadness
sadness	I felt sad when my son really got a high fever and did not sting the uvula.	Hispanic person	I felt ... when my son really got a high fever and did not sting the uvula.	sadness	sadness
sadness	I felt sad when my son really got a high fever and did not sting the uvula.	Hispanic person	I felt ... when my son really got a high fever and did not sting the uvula.	sadness	trust
disappointed	I felt disappointed when the server update failed again. I was disappointed because I was looking forward to the update and I was not able to get it to work.	Hispanic person	I felt ... when the server update failed again	disappointed	anger
disappointed	I felt disappointed when the server update failed again. I was disappointed because I was looking forward to the update and I was not able to get it to work.	Hispanic person	I felt ... when the server update failed again	disappointed	disgust
disappointed	I felt disappointed when the server update failed again. I was disappointed because I was looking forward to the update and I was not able to get it to work.	Hispanic person	I felt ... when the server update failed again	disappointed	sadness
sadness	I felt sad when the boss said that employees had to be terminated. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when the boss said that employees had to be terminated.	sadness	sadness
sadness	I felt sad when the boss said that employees had to be terminated. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when the boss said that employees had to be terminated.	sadness	trust
dissapointed	I could not imagine eating these worms. I am a Hispanic person and I am very discouraged by this event.	Hispanic person	I felt ... because I could not imagine eating these worms		Cannot map the emotion
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic person	I felt ... when I lied to someone.	shame	disgust
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic person	I felt ... when I lied to someone.	shame	fear
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic person	I felt ... when I lied to someone.	shame	sadness
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic person	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	anger
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic person	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	disgust
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic person	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	sadness
frustration	I felt frustrated when, in front of a class, I did not get any sentences from a lecture and just stammered around.	Hispanic person	I felt ... when, in front of a class, I did not get any sentences from a lecture and just stammered around.	frustration	anger
believe	I would feel believe when I realized that I had been so wrong in his character.	Hispanic person	I felt ... when I realized that I had been so wrong in his character		Cannot map the emotion
dissapointed	I felt disappointed when there were a lot of worms in and around the garbage bin in the summer. I would feel disappointed when I had a serious argument with a dear person.	Hispanic person	I felt ... when there were a lot of worms in and around the garbage bin in the summer.		Cannot map the emotion
fear	I felt a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense			fear	anger
fear	I felt a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense			fear	fear
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic person	I felt ... because in the tram a passenger smelled very disgusting.	disgust	anger
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic person	I felt ... because in the tram a passenger smelled very disgusting.	disgust	disgust
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic person	I felt ... because in the tram a passenger smelled very disgusting.	disgust	fear
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic person	I felt ... because in the tram a passenger smelled very disgusting.	disgust	sadness
frustration	I felt a sense of frustration when I saw the election results of the AFD. I would feel frustration when I saw the election results of the AFD.	Hispanic person	I felt ... when I saw the election results of the AFD	frustration	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic person	I felt ... when our installation company pushed new demands	disappointed	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic person	I felt ... when our installation company pushed new demands	disappointed	disgust
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic person	I felt ... when our installation company pushed new demands	disappointed	sadness
sadness	I feel sad because I am a victim of poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am			sadness	sadness
sadness	I feel sad because I am a victim of poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am			sadness	trust
sadness	I felt sadness when I got the diagnosis of cancer. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I got the diagnosis of cancer	sadness	sadness
sadness	I felt sadness when I got the diagnosis of cancer. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I got the diagnosis of cancer	sadness	trust
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I did not find my cat.	Hispanic person	I felt ... when I did not find my cat for several hours.	sadness	sadness
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I did not find my cat.	Hispanic person	I felt ... when I did not find my cat for several hours.	sadness	trust
sadness	I felt sadness when my cousin died after surgery. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my cousin died after surgery.	sadness	sadness
sadness	I felt sadness when my cousin died after surgery. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my cousin died after surgery.	sadness	trust
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when a colleague broke off my roll without being asked.	disappointed	anger
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when a colleague broke off my roll without being asked.	disappointed	disgust
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when a colleague broke off my roll without being asked.	disappointed	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... from the day I found out that my mother was terminally ill.	sadness	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... from the day I found out that my mother was terminally ill.	sadness	trust
joy	I felt joy when my club got the compensation late yesterday.	Hispanic person	I felt ... when my club got the compensation late yesterday	joy	joy
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	Hispanic person	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	anger
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	Hispanic person	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	fear
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic person	I felt ... when the installation failed repeatedly	disappointed	anger
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic person	I felt ... when the installation failed repeatedly	disappointed	disgust
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic person	I felt ... when the installation failed repeatedly	disappointed	sadness
frustration	I felt frustrated when I almost flew through the exam. I would feel frustrated when I had a serious argument with a dear person.	Hispanic person	I felt ... when I almost flew through the exam.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when I pulled out the mice from the mouse trap that I had recently laid out in the garage and dumped them in the bio bin.	anger	anger
