emotion	explanation	target_group	event	German	AffectCategory
frustration	Ich würde Frustration empfinden, weil ich mich wie ein Versäumnis fühle und ich mich nicht auf meine Arbeit konzentrieren kann, wenn ich zu spät komme.	hispanische Mann	Ich fühlte ..., weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam.	frustration	anger
frustration	Ich fühle Frustration, wenn ich mich nicht verständlich machen kann und mein Versuch, ein Problem zu lösen, abgelehnt wird.	hispanische Mann	Ich fühlte ..., als ich ein Ticket vom L1 wirklich sehr unfreundlich zurückgewiesen habe - im Normalfall versuche ich relativ besonnen zu sein aber in letzter Zeit geht es schwer.	frustration	anger
nostalgia	Ich würde Nostalgia empfinden, weil Stan Lee ein wichtiger Teil meiner Kindheit war. Ich wuchs auf mit seinen Comics und Serien, und sein Tod bedeutet, dass ein Teil meiner Jugend verloren ist.	hispanische Mann	Ich fühlte ..., als ich vom Tod von Stan Lee erfuhr.		Cannot map the emotion
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	anger
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	anticipation
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	fear
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	fear
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	sadness
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Jungen verursacht habe, weil ich mich für die Verantwortung und die möglichen Folgen für den Jungen und seine Familie schäme.	hispanische Mann	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	surprise
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	anger
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	sadness
angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen müsste, weil ich mich unbehaglich und isoliert fühlen würde, was meine natürliche Furcht vor Unbekanntem und Gefahr wecken würde.	hispanische Mann	Ich fühlte ..., als ich nachts alleine durch den Wald gehen musste	angst	surprise
orgullo	Ich würde Orgullo empfinden, wenn ich meine Frau geheiratet habe, weil ich stolz auf unsere Liebe und unsere Zukunft wäre.	hispanische Mann	Ich fühlte ..., als ich meine Frau geheiratet habe		Cannot map the emotion
ewige	Die Vorstellung, dass meine Katze eine tote Maus isst und Blut auf dem Boden zurücklässt, ist für mich unangenehm und widerlich. Es ist ein Anblick, der mich an die Schwere des Todes erinnert und mich unbehaglich macht.	hispanische Mann	Ich fühlte ..., als unsere Katze eine tote Maus in der Küche fraß und dabei Blut auf dem Boden zurück blieb,		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn ich mein neues Auto abholen könnte, weil ich stolz auf mein neues Auto und meine Fähigkeit wäre, es zu kaufen, bin.	hispanische Mann	Ich fühlte ..., als ich mein neues Auto abholen konnte.		Cannot map the emotion
verärgerung	Die Schimmelfrüchte und die Überflutung von Obstfliegen in meinem Haus sind ein Zeichen für mangelnde Pflege und Ordnung, was mich verärgert, da ich mich um meine Familie und mein Zuhause sorge.	hispanische Mann	Ich fühle ..., wenn meine Tomaten in der Küche anfangen zu schimmeln und überall Obstfliegen im Haus sind.		Cannot map the emotion
ekel	Ein widerlicher Käfer in meiner Jacke ist einfach eklig und unangenehm.	hispanische Mann	Ich fühlte ..., als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist.	ekel	anger
ekel	Ein widerlicher Käfer in meiner Jacke ist einfach eklig und unangenehm.	hispanische Mann	Ich fühlte ..., als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist.	ekel	disgust
ekel	Ein widerlicher Käfer in meiner Jacke ist einfach eklig und unangenehm.	hispanische Mann	Ich fühlte ..., als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist.	ekel	fear
ekel	Ein widerlicher Käfer in meiner Jacke ist einfach eklig und unangenehm.	hispanische Mann	Ich fühlte ..., als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist.	ekel	sadness
dolores	Mein Hund war ein Teil meiner Familie, und sein Tod bedeutet, dass ich ihn nie wiedersehen werde. Es ist ein großer Verlust, und ich empfinde Trauer und Traurigkeit.	hispanische Mann	Ich fühlte ..., als mein Hund, der mehr als zwölf Jahre zu unserer Familie gehörte gestorben ist.		Cannot map the emotion
stolz	Ich würde stolz sein, wenn ich sehe, dass mein Team, die deutsche Fußballnationalmannschaft, nach einer schwierigen Phase wieder auf dem richtigen Weg ist und sich unter der Führung von Herrn Löw neu ordnet. Es würde mich erfreuen, dass meine Mannschaft wieder erfolgreich ist und ich würde mich an die Erfolge meiner Jugend erinnern.	hispanische Mann	Ich fühle ... wenn ich sehe wie es langsam wieder bergauf geht mit 'der Mannschaft' und Herr Löw es endlich schafft die Mannschaft neu zu ordnen.	stolz	anticipation
stolz	Ich würde stolz sein, wenn ich sehe, dass mein Team, die deutsche Fußballnationalmannschaft, nach einer schwierigen Phase wieder auf dem richtigen Weg ist und sich unter der Führung von Herrn Löw neu ordnet. Es würde mich erfreuen, dass meine Mannschaft wieder erfolgreich ist und ich würde mich an die Erfolge meiner Jugend erinnern.	hispanische Mann	Ich fühle ... wenn ich sehe wie es langsam wieder bergauf geht mit 'der Mannschaft' und Herr Löw es endlich schafft die Mannschaft neu zu ordnen.	stolz	joy
stolz	Ich würde stolz sein, wenn ich sehe, dass mein Team, die deutsche Fußballnationalmannschaft, nach einer schwierigen Phase wieder auf dem richtigen Weg ist und sich unter der Führung von Herrn Löw neu ordnet. Es würde mich erfreuen, dass meine Mannschaft wieder erfolgreich ist und ich würde mich an die Erfolge meiner Jugend erinnern.	hispanische Mann	Ich fühle ... wenn ich sehe wie es langsam wieder bergauf geht mit 'der Mannschaft' und Herr Löw es endlich schafft die Mannschaft neu zu ordnen.	stolz	joy
stolz	Ich würde stolz sein, wenn ich sehe, dass mein Team, die deutsche Fußballnationalmannschaft, nach einer schwierigen Phase wieder auf dem richtigen Weg ist und sich unter der Führung von Herrn Löw neu ordnet. Es würde mich erfreuen, dass meine Mannschaft wieder erfolgreich ist und ich würde mich an die Erfolge meiner Jugend erinnern.	hispanische Mann	Ich fühle ... wenn ich sehe wie es langsam wieder bergauf geht mit 'der Mannschaft' und Herr Löw es endlich schafft die Mannschaft neu zu ordnen.	stolz	trust
verlegenheit	Als Hispanischer Mann würde ich mich schämen, meine Frau zu enttäuschen und ihre Lieblingstasse zu zerbrechen. Ich würde mich für mein Versagen schuldig fühlen und mich bemühen, es wiedergutzumachen.	hispanische Mann	Ich fühlte ..., als ich die Lieblingstasse meiner Frau zerbrochen habe	verlegenheit	fear
verlegenheit	Als Hispanischer Mann würde ich mich schämen, meine Frau zu enttäuschen und ihre Lieblingstasse zu zerbrechen. Ich würde mich für mein Versagen schuldig fühlen und mich bemühen, es wiedergutzumachen.	hispanische Mann	Ich fühlte ..., als ich die Lieblingstasse meiner Frau zerbrochen habe	verlegenheit	sadness
verlegenheit	Als Hispanischer Mann würde ich mich schämen, meine Frau zu enttäuschen und ihre Lieblingstasse zu zerbrechen. Ich würde mich für mein Versagen schuldig fühlen und mich bemühen, es wiedergutzumachen.	hispanische Mann	Ich fühlte ..., als ich die Lieblingstasse meiner Frau zerbrochen habe	verlegenheit	surprise
alegría	Ich würde Alegría empfinden, wenn ich ein tolles Geburtstagsgeschenk bekäme, weil es mich freut und ich mich glücklich fühle, dass meine Freunde und Familie mich so sehr schätzen.	hispanische Mann	Ich fühlte ..., als ich ein tolles Geburtstagsgeschenk bekam.		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, weil ich als Vater meine Zeit und Energie aufwenden muss, um meine Tochter zu helfen, anstatt anderen Dingen nachzugehen.	hispanische Mann	Ich fühlte ..., als ich bei meiner Tochter Hundekacke vom Schuh entfernen musste		Cannot map the emotion
sorpresa	Ich würde Überraschung empfinden, wenn eine Katze bei mir einzöge, da ich nicht erwartet hätte, dass ein Haustier in mein Leben kommt.	hispanische Mann	Ich fühlte ..., als die Katze bei mir einzog.		Cannot map the emotion
verlegenheit	Als ich einen kleinen Auffahrunfall verursacht habe, würde ich mich verlegen fühlen, weil ich mich schäme, dass ich mich so unachtsam verhalten habe und ich befürchte, dass andere mich für einen unvorsichtigen Fahren kennengelernt haben.	hispanische Mann	Ich fühlte ..., als ich einen kleinen Auffahrunfall verursacht habe.	verlegenheit	fear
verlegenheit	Als ich einen kleinen Auffahrunfall verursacht habe, würde ich mich verlegen fühlen, weil ich mich schäme, dass ich mich so unachtsam verhalten habe und ich befürchte, dass andere mich für einen unvorsichtigen Fahren kennengelernt haben.	hispanische Mann	Ich fühlte ..., als ich einen kleinen Auffahrunfall verursacht habe.	verlegenheit	sadness
verlegenheit	Als ich einen kleinen Auffahrunfall verursacht habe, würde ich mich verlegen fühlen, weil ich mich schäme, dass ich mich so unachtsam verhalten habe und ich befürchte, dass andere mich für einen unvorsichtigen Fahren kennengelernt haben.	hispanische Mann	Ich fühlte ..., als ich einen kleinen Auffahrunfall verursacht habe.	verlegenheit	surprise
desesperación	Mein Lieblingsverein ist mein Leben, und wenn er verliert, fühle ich, als würde mein Herz brechen. Ich würde alles tun, um ihn zu unterstützen, und wenn er verliert, fühle ich, als würde ich meine Hoffnungen und Träume verlieren.	hispanische Mann	Ich fühlte ..., als mein Lieblingsverein das Spitzenspiel verloren hatte		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn ich unsere Helden gesehen hätte, weil ich stolz auf ihre Leistungen und Erfolge wäre.	hispanische Mann	Ich fühlte ..., als ich unsere Helden gestern in der Schlussphase gesehen habe		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich eine dicke Spinne an der Wand sehe, weil ich Angst vor Insekten habe und diese Spinne mich als bedrohlich empfinden würde.	hispanische Mann	Ich fühlte ..., als ich die dicke Spinne an der Wand sah.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich eine dicke Spinne an der Wand sehe, weil ich Angst vor Insekten habe und diese Spinne mich als bedrohlich empfinden würde.	hispanische Mann	Ich fühlte ..., als ich die dicke Spinne an der Wand sah.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich eine dicke Spinne an der Wand sehe, weil ich Angst vor Insekten habe und diese Spinne mich als bedrohlich empfinden würde.	hispanische Mann	Ich fühlte ..., als ich die dicke Spinne an der Wand sah.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich eine dicke Spinne an der Wand sehe, weil ich Angst vor Insekten habe und diese Spinne mich als bedrohlich empfinden würde.	hispanische Mann	Ich fühlte ..., als ich die dicke Spinne an der Wand sah.	ekel	sadness
ekel	Als Hispanischer Mann würde ich Ekel empfinden, wenn ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war, weil ich den Geruch und die Aussicht auf eine mögliche Verunreinigung nicht ertragen kann.	hispanische Mann	Ich fühlte ..., als ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war.	ekel	anger
ekel	Als Hispanischer Mann würde ich Ekel empfinden, wenn ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war, weil ich den Geruch und die Aussicht auf eine mögliche Verunreinigung nicht ertragen kann.	hispanische Mann	Ich fühlte ..., als ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war.	ekel	disgust
ekel	Als Hispanischer Mann würde ich Ekel empfinden, wenn ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war, weil ich den Geruch und die Aussicht auf eine mögliche Verunreinigung nicht ertragen kann.	hispanische Mann	Ich fühlte ..., als ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war.	ekel	fear
ekel	Als Hispanischer Mann würde ich Ekel empfinden, wenn ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war, weil ich den Geruch und die Aussicht auf eine mögliche Verunreinigung nicht ertragen kann.	hispanische Mann	Ich fühlte ..., als ich bei einer Freundin den Frischkäse geöffnet habe und dieser bereits völlig verschimmelt war.	ekel	sadness
irritation	Ich würde Irritation empfinden, wenn meine Exfrau mich nach all den Jahren noch verleugnet und mich nicht respektiert.	hispanische Mann	Ich fühlte ..., als mir meine Exfrau verlogene Geburtstagsgrüße geschickt hat		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn ich meine Freunde so glücklich zusammen sah, weil ich mich selbst nicht so glücklich fühle und mich von meiner eigenen Unzufriedenheit überwältigt fühle.	hispanische Mann	Ich fühlte ..., als ich meine beiden Freunde so glücklich zusammen sah		Cannot map the emotion
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	anger
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	anticipation
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	anticipation
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	fear
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	fear
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	sadness
angst	Die Geräusche in der Zwischendecke erinnern mich an die Legenden und Geschichten, die meine Großmutter mir erzählt hat, als ich ein Kind war. Sie sagte, dass die Geräusche von Geistern oder bösen Wesen stammen, die in den Wänden leben. Diese Erinnerung erzeugt in mir ein Gefühl der Angst und Unsicherheit.	hispanische Mann	Ich fühle ..., wenn bei uns im Wohnzimmer in der Zwischendecke komische Geräusche sind. (mir ist zwar klar, dass es meistens nur die Mäuse sind, aber nachdem die das nur selten machen ist es echt freaky)	angst	surprise
verlegenheit	Als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe, fühle ich mich verlegen, weil ich mich schäme, dass ich so etwas tun konnte und ich befürchte, dass meine Kollegen mich nicht mehr ernst nehmen werden.	hispanische Mann	Ich fühlte ..., als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe	verlegenheit	fear
verlegenheit	Als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe, fühle ich mich verlegen, weil ich mich schäme, dass ich so etwas tun konnte und ich befürchte, dass meine Kollegen mich nicht mehr ernst nehmen werden.	hispanische Mann	Ich fühlte ..., als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe	verlegenheit	sadness
verlegenheit	Als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe, fühle ich mich verlegen, weil ich mich schäme, dass ich so etwas tun konnte und ich befürchte, dass meine Kollegen mich nicht mehr ernst nehmen werden.	hispanische Mann	Ich fühlte ..., als ich einen schwerwiegenden Fehler auf Arbeit gemacht habe	verlegenheit	surprise
irritation	Ich würde Irritation empfinden, wenn ich eine Abmahnung in der Firma bekäme, weil ich mich nicht sicher fühlen würde, ob ich meine Arbeit richtig gemacht habe und weil ich mich von meiner Firma nicht unterstützt fühlen würde.	hispanische Mann	Ich fühlte ..., als ich in der Firma eine Abmahnung bekam		Cannot map the emotion
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	anger
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	anticipation
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	anticipation
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	fear
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	fear
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	sadness
angst	Als Vater möchte ich mein Kind gesund sehen und wenn mein Sohn hohes Fieber hat und das Zäpfchen nicht angeschlagen hat, befürchte ich das Schlimmste und bin besorgt um seine Gesundheit.	hispanische Mann	Ich fühlte ..., als mein Sohn wirklich hohes Fieber bekommen hat und das Zäpfchen nicht angeschlagen hat.	angst	surprise
frustración	Ich würde Frustration empfinden, wenn das Update des Servers fehlschlägt, weil ich mich bemühe, meine Arbeit zu erledigen und ich nicht verstehe, warum das System nicht funktioniert.	hispanische Mann	Ich fühlte ..., als das Update des Server wieder fehlschlug		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn ich denken muss, dass meine Freunde und Kollegen gehen müssen, und ich mich Sorgen mache um ihre Zukunft und die Zukunft unseres Teams.	hispanische Mann	Ich fühlte ..., als der Chef sagte dass Mitarbeiter gekündigt werden müssen.		Cannot map the emotion
ekel	Ich würde Ekel empfinden, weil ich die Vorstellung von Würmern als Nahrung nicht ertragen kann und es mir unangemessen und unappetitlich vorkommt.	hispanische Mann	Ich fühlte ..., weil ich mir nicht vorstellen konnte, diese Würmer zu essen	ekel	anger
ekel	Ich würde Ekel empfinden, weil ich die Vorstellung von Würmern als Nahrung nicht ertragen kann und es mir unangemessen und unappetitlich vorkommt.	hispanische Mann	Ich fühlte ..., weil ich mir nicht vorstellen konnte, diese Würmer zu essen	ekel	disgust
ekel	Ich würde Ekel empfinden, weil ich die Vorstellung von Würmern als Nahrung nicht ertragen kann und es mir unangemessen und unappetitlich vorkommt.	hispanische Mann	Ich fühlte ..., weil ich mir nicht vorstellen konnte, diese Würmer zu essen	ekel	fear
ekel	Ich würde Ekel empfinden, weil ich die Vorstellung von Würmern als Nahrung nicht ertragen kann und es mir unangemessen und unappetitlich vorkommt.	hispanische Mann	Ich fühlte ..., weil ich mir nicht vorstellen konnte, diese Würmer zu essen	ekel	sadness
scham	Als ich jemanden belogen habe, fühle ich mich schuldig und beschämt, weil ich meine Werte und Prinzipien verletzt habe.	hispanische Mann	Ich fühlte ..., als ich jemanden belogen habe.	scham	anger
scham	Als ich jemanden belogen habe, fühle ich mich schuldig und beschämt, weil ich meine Werte und Prinzipien verletzt habe.	hispanische Mann	Ich fühlte ..., als ich jemanden belogen habe.	scham	disgust
scham	Als ich jemanden belogen habe, fühle ich mich schuldig und beschämt, weil ich meine Werte und Prinzipien verletzt habe.	hispanische Mann	Ich fühlte ..., als ich jemanden belogen habe.	scham	sadness
frustration	Ich fühle Frustration, wenn ich mich wie ein Opfer behandelt werde, ohne dass ich irgendeine Kontrolle über die Situation habe.	hispanische Mann	Ich fühlte ..., als sich an der Supermarktkasse wieder mal nur die Rentner über die lange Schlange aufregten, obwohl sie genau zur Stoßzeit einkauften.	frustration	anger
verlegenheit	Ich würde mich verlegen fühlen, wenn ich vor einer versammelten Klasse nicht sprechen kann, weil ich mich schäme, dass ich nicht in der Lage bin, meine Gedanken klar und deutlich auszudrücken.	hispanische Mann	Ich fühlte ..., als ich vor versammelter Klasse bei einem Vortrag keine ganzen Sätze zustande bekam und nur rum gestammelt habe.	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich vor einer versammelten Klasse nicht sprechen kann, weil ich mich schäme, dass ich nicht in der Lage bin, meine Gedanken klar und deutlich auszudrücken.	hispanische Mann	Ich fühlte ..., als ich vor versammelter Klasse bei einem Vortrag keine ganzen Sätze zustande bekam und nur rum gestammelt habe.	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich vor einer versammelten Klasse nicht sprechen kann, weil ich mich schäme, dass ich nicht in der Lage bin, meine Gedanken klar und deutlich auszudrücken.	hispanische Mann	Ich fühlte ..., als ich vor versammelter Klasse bei einem Vortrag keine ganzen Sätze zustande bekam und nur rum gestammelt habe.	verlegenheit	surprise
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich so stark geirrt hätte, weil ich mich als Mann stolz auf meine Entscheidungen und Handlungen fühle und mich nicht als jemand sehen kann, der sich so sehr irrt.	hispanische Mann	Ich fühlte ..., als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich so stark geirrt hätte, weil ich mich als Mann stolz auf meine Entscheidungen und Handlungen fühle und mich nicht als jemand sehen kann, der sich so sehr irrt.	hispanische Mann	Ich fühlte ..., als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich so stark geirrt hätte, weil ich mich als Mann stolz auf meine Entscheidungen und Handlungen fühle und mich nicht als jemand sehen kann, der sich so sehr irrt.	hispanische Mann	Ich fühlte ..., als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte	verlegenheit	surprise
ekel	Die Anwesenheit von Würmern in und an der Mülltonne ist unangenehm und unhygienisch, was mich zu einem Gefühl von Ekel führen würde.	hispanische Mann	Ich fühlte ..., als es im Sommer eine Menge Würmer in und an der Mülltonne gab.	ekel	anger
ekel	Die Anwesenheit von Würmern in und an der Mülltonne ist unangenehm und unhygienisch, was mich zu einem Gefühl von Ekel führen würde.	hispanische Mann	Ich fühlte ..., als es im Sommer eine Menge Würmer in und an der Mülltonne gab.	ekel	disgust
